20.000000	66
0.049999	0.013018	0.216677
0.050000	0.000258	0.492443
0.090000	0.284845	0.646527
0.100000	0.271463	0.698751
0.150000	0.903196	0.613130
0.200000	1.530866	0.788264
0.200000	1.168015	0.717318
0.250000	1.344476	0.569550
0.290000	1.360220	0.581774
0.295000	2.587028	1.197044
0.300000	0.968272	1.007725
0.320000	1.913186	0.541671
0.345000	1.908461	0.501081
0.350000	2.151790	0.552292
0.395000	1.687810	0.333263
0.400000	2.141193	0.349619
0.445000	1.838879	0.494872
0.450000	2.038878	0.695194
0.470000	2.750869	0.654738
0.494999	2.459793	0.719437
0.500000	3.467848	0.841383
0.545000	3.263649	0.577371
0.550000	3.351842	1.037023
0.595000	4.255382	1.377369
0.600000	3.504490	2.009742
0.645000	5.541779	1.796330
0.695000	6.852320	2.207370
0.745000	6.373414	1.969347
0.745000	8.061795	1.722501
0.795000	9.658230	2.178829
0.844999	7.064511	2.621672
0.845000	9.957827	1.684382
0.895000	10.332684	1.724502
0.940000	10.804457	2.178338
0.945000	7.930618	2.526195
0.990000	11.090703	1.695087
0.995000	8.523339	2.035311
1.010000	11.063363	1.924098
1.040000	11.018978	1.621284
1.045000	8.693126	1.658490
1.090000	10.492081	1.109160
1.095000	9.057136	1.163815
1.140000	10.134773	0.851879
1.145000	9.328274	0.689512
1.190000	9.979942	0.523752
1.195000	9.575803	0.555559
1.240000	9.865129	0.449098
1.290000	10.391246	0.434573
1.340000	10.328245	0.370444
1.390000	10.442841	0.521834
1.440000	10.266461	0.576584
1.490000	10.180573	0.702707
1.540000	9.354529	0.683533
1.589999	9.215176	0.642958
1.639999	9.062328	0.804871
1.689999	9.365173	0.719012
1.740000	9.829910	0.738601
1.790000	10.421295	0.876854
1.840000	10.652094	0.797228
1.884999	10.861611	0.699591
1.935000	11.448025	0.611632
1.985000	11.518475	0.472872
2.035000	11.788452	0.423175
2.085000	11.751587	0.178502
2.135000	11.683917	0.103818
2.140000	11.668607	0.084623
30.000000	63
0.049999	0.003067	0.239992
0.050000	0.014440	0.491628
0.100000	0.264156	0.862140
0.100000	0.326319	0.799608
0.135000	0.912792	0.717036
0.145000	2.042163	1.230577
0.150000	0.911589	0.881678
0.190000	1.400280	0.569050
0.195000	1.920560	0.583172
0.200000	2.248209	0.729637
0.240000	1.654748	0.524408
0.245000	2.668242	0.927282
0.250000	2.018641	0.612832
0.295000	1.601566	0.579741
0.300000	1.312990	0.654704
0.345000	1.031530	0.493854
0.345000	1.059529	0.406337
0.395000	1.210841	0.320555
0.395000	0.803785	0.717033
0.445000	1.796772	0.666454
0.490000	1.005804	1.097429
0.495000	2.136082	0.821629
0.495000	2.023348	0.613340
0.545000	3.056339	1.228849
0.545000	1.983808	1.047176
0.569999	2.321739	1.614819
0.595000	4.175192	1.614599
0.595000	2.682404	2.514556
0.644999	5.688874	2.561117
0.645000	2.897441	3.341787
0.695000	7.782041	3.788616
0.699999	3.564074	3.820126
0.744999	8.662034	4.232600
0.745000	4.133884	3.323522
0.790000	9.768579	4.945862
0.794999	3.585945	4.518294
0.830000	3.839123	5.339004
0.840000	11.152699	5.883068
0.845000	4.523015	5.881535
0.890000	12.881481	6.287504
0.894999	4.220052	7.581106
0.910000	14.130326	8.007830
0.940000	15.330851	7.880352
0.945000	4.263097	7.766906
0.975000	4.441415	9.080573
0.990000	16.127181	9.172783
0.990000	5.403916	7.918314
1.040000	16.473484	9.023728
1.040000	5.554406	9.093150
1.090000	17.083981	9.100869
1.140000	6.396725	8.549783
1.140003	17.019102	8.798000
1.150000	6.453575	8.619559
1.190000	16.850750	7.337550
1.190000	6.603166	8.604382
1.215000	17.084571	8.449572
1.240000	17.595070	7.619067
1.240000	6.661888	7.761889
1.289999	7.258787	7.337179
1.290000	18.134838	9.595125
1.340000	7.813595	4.660310
1.360000	8.076001	5.050535
1.390000	8.414662	5.626064
40.000000	71
0.044999	0.003837	0.753749
0.050000	0.005542	0.669028
0.090000	0.319982	0.762475
0.095000	1.270511	0.952648
0.100000	0.307820	0.895418
0.144999	1.663250	0.905803
0.150000	0.764458	0.601453
0.195000	1.629423	0.758661
0.200000	1.099245	0.549352
0.245000	0.958867	0.568397
0.249999	1.153270	0.617963
0.260000	2.136948	0.880368
0.290000	1.033958	0.815587
0.295000	2.174043	0.727722
0.300000	2.137258	0.578187
0.345000	1.521361	0.481647
0.350000	1.536093	0.433642
0.365000	1.921749	0.357212
0.395000	1.955516	0.367814
0.445000	1.723252	0.362936
0.470000	2.529677	0.845555
0.495000	1.705372	0.957318
0.545000	1.829647	0.954386
0.594999	3.860353	1.610151
0.595000	2.016807	1.540426
0.615000	2.718192	1.746376
0.645000	3.300065	1.452734
0.670000	4.943938	2.214973
0.690000	5.946266	2.663010
0.695000	2.488481	2.287218
0.730000	2.458311	2.860933
0.740000	5.935942	2.490106
0.745000	3.414819	2.383406
0.790000	6.672064	2.880260
0.795000	3.420627	3.169199
0.840000	7.332089	3.279420
0.845000	3.531893	2.941035
0.890000	8.717073	4.252537
0.895000	3.198358	5.163843
0.910000	4.297548	4.140328
0.920000	10.005249	4.605918
0.940000	11.247857	6.006778
0.945000	5.099171	3.293534
