20.000000	44
0.049999	0.190470	0.177717
0.050000	0.042391	0.329396
0.095000	0.001196	0.589473
0.099999	0.382819	0.485959
0.144999	0.585062	0.667122
0.150000	1.102712	0.640680
0.194999	1.130658	0.571608
0.199999	1.780212	0.712317
0.245000	1.161814	0.541882
0.249999	1.955160	0.597244
0.294999	1.212723	0.709002
0.300002	2.023760	0.557990
0.334999	1.460717	0.557607
0.344999	2.404770	0.758371
0.349999	2.045946	0.520368
0.394999	1.554686	0.521628
0.399999	2.027972	0.677961
0.445000	1.091327	1.128600
0.449999	2.024862	1.050747
0.454999	3.258490	1.867382
0.494999	0.824784	1.929286
0.500000	3.627929	2.238847
0.544999	0.588158	2.314875
0.549999	3.467715	2.354823
0.595000	0.427177	2.416342
0.595000	3.309784	2.227967
0.644999	0.518353	2.232083
0.644999	3.110258	1.958650
0.690000	0.817894	1.924950
0.695000	3.084739	1.784508
0.739999	1.159471	1.572155
0.744999	3.146663	1.915272
0.789999	1.168821	1.453279
0.795000	2.962831	1.967499
0.840000	0.199121	1.872125
0.844999	2.133516	1.500941
0.859999	0.065232	1.600858
0.889999	0.252812	1.055521
0.895000	1.548878	0.912552
0.940000	0.734768	0.611042
0.944999	1.347145	0.527092
0.995000	1.283855	0.280604
1.044999	1.204235	0.248975
1.069999	1.176084	0.117854
30.000000	58
0.050000	0.010095	0.279915
0.050000	0.060588	0.622943
0.099999	0.362753	0.513619
0.100000	0.338941	0.900251
0.149999	1.235705	1.066414
0.150000	0.946481	1.044539
0.174999	2.210634	1.125079
0.199999	2.921578	1.333611
0.200001	1.450254	1.012792
0.244999	2.888425	0.896922
0.250000	1.800596	0.716293
0.294999	2.433438	0.576536
0.300000	1.935750	0.466464
0.344999	2.112016	0.199653
0.345000	2.170364	0.183147
0.394999	2.149921	0.216368
0.395000	2.057597	0.261934
0.445000	2.416262	0.264639
0.494999	2.541974	0.348807
0.495000	2.213133	0.423157
0.544999	2.737344	0.459923
0.545000	2.118231	0.645028
0.594999	2.998613	0.648797
0.595001	2.103662	0.946264
0.600001	3.190248	0.662741
0.644999	3.475738	0.715661
0.645000	3.155582	0.631199
0.694999	3.621565	0.709093
0.695000	2.605383	1.087969
0.744999	3.968216	1.106309
0.745000	2.421713	1.498125
0.795000	4.371214	1.495630
0.795001	2.501387	1.743753
0.840000	4.828849	1.766643
0.845000	2.748056	1.579389
0.889999	5.168205	1.744935
0.895000	3.137553	1.546478
0.905000	4.138307	1.061527
0.939999	5.186449	1.014080
0.940000	4.556824	0.825224
0.990000	5.359894	0.829615
0.990000	4.518077	0.772230
1.039999	5.480747	0.750440
1.040000	4.246779	1.068844
1.090000	5.710058	1.129180
1.139999	5.574159	1.361946
1.140000	3.905990	1.145774
1.190000	4.836808	1.203028
1.190000	3.121859	1.442360
1.239999	4.397835	0.822430
1.240001	2.999083	1.192516
1.264999	4.248595	0.840567
1.289999	4.268038	0.736684
1.290000	3.109701	1.302605
1.339999	4.546545	0.626151
1.389999	4.725686	0.756130
1.440000	4.798991	0.856050
1.484999	4.706888	0.107310
40.000000	75
0.050000	0.027213	0.241461
0.100000	0.359611	0.454826
0.100000	0.066852	0.721448
0.149999	0.277915	0.831868
0.150000	1.149925	0.864226
0.199999	1.205958	1.131922
0.200001	1.832356	1.012765
0.209999	2.355919	0.815694
0.250000	3.158066	1.089396
0.299999	2.753313	0.476865
0.300001	2.729853	0.307182
0.349999	2.408511	0.496509
0.350000	3.027271	0.426862
0.400000	2.955023	0.467867
0.400000	2.291869	0.502217
0.450000	2.998026	0.545367
0.450000	2.235874	0.576314
0.499999	2.160184	0.778722
0.500000	2.979708	0.588942
0.529999	2.812613	0.705455
0.545000	3.507818	0.845671
0.549999	3.720687	0.649594
0.590000	3.757007	0.578543
0.595000	4.774790	1.021920
0.599999	3.700287	0.566278
0.644999	3.639210	0.663942
0.645001	4.510977	0.684164
0.694999	3.376420	0.816974
0.695000	4.352462	0.764773
0.730001	4.607620	0.778346
0.744999	3.650276	1.132283
0.745000	5.562662	1.242638
0.794999	4.142838	0.844297
0.795001	5.169481	0.815530
0.844999	4.532854	0.614957
0.845000	4.915092	0.501843
0.895000	5.106620	0.623376
0.895000	4.952155	0.690463
0.914999	5.731073	0.614579
0.944999	6.350783	1.013016
0.945000	5.262817	0.582760
0.994999	5.709564	0.356894
0.995000	5.529665	0.380096
1.045000	5.779946	0.323644
1.045000	5.369394	0.379108
1.094999	5.503176	0.475918
1.095001	5.999716	0.525090
1.145000	5.739768	0.598374
1.145001	6.483615	0.615040
1.190001	6.812384	0.641995
1.194999	6.168452	0.563331
1.240000	7.043527	0.504562
1.240000	6.519391	0.438490
1.289999	6.731827	0.412388
1.290000	7.194965	0.384958
1.339999	6.929744	0.345862
1.340000	7.285934	0.369391
1.389999	6.853342	0.456518
1.390000	7.483919	0.462589
1.439999	6.898400	0.504789
1.440000	7.588948	0.550993
1.489999	7.052489	0.388022
1.490000	7.628624	0.919614
1.539999	6.879585	0.588938
1.540000	6.843021	0.512368
1.589999	5.888174	1.071980
1.590000	6.827616	0.654562
1.620000	6.870796	0.829412
1.639999	5.537536	1.220991
1.640000	6.965629	0.907249
1.690000	5.699137	1.229224
1.690001	7.358114	1.180607
1.739999	5.910612	1.294414
1.740000	7.506377	1.207752
1.785000	7.516236	0.931509
50.000000	79
0.050000	0.520258	0.423484
0.050001	0.013750	0.753953
0.095000	0.344738	0.846939
0.100001	1.020916	0.720373
0.145000	0.958893	0.955045
0.150000	1.960833	0.906912
0.195000	1.730899	0.815253
0.200001	2.570867	0.848627
0.245001	2.064891	0.746652
0.250001	3.151388	0.873428
0.295000	2.343178	0.690071
0.300000	3.372036	0.866750
0.345001	2.568199	0.639530
0.350000	3.325785	0.696939
0.395000	2.350574	0.894927
0.400001	3.460273	0.686784
0.445001	2.690470	0.740401
0.450000	3.540791	0.732358
0.495000	3.891129	0.759993
0.495000	2.803528	1.029595
0.545000	4.177699	0.766290
0.545000	3.219878	0.929151
0.595000	4.403366	0.875122
0.645000	4.600466	12.124927
0.645000	3.796004	12.442778
0.690000	3.983553	12.370868
0.695001	34.247251	29.834543
0.740001	4.320121	12.230805
0.745001	5.261676	11.857049
0.790000	4.536957	12.139319
0.795000	5.095345	0.433530
0.840000	4.712970	0.471018
0.845000	5.286558	0.417335
0.890000	5.028396	0.299809
0.895001	5.364413	0.367553
0.940000	5.074817	0.694291
0.945001	5.532008	0.513044
0.965001	5.758458	0.519155
0.990000	6.518768	1.078971
0.995000	5.279869	0.651714
1.040000	6.127369	0.646552
1.045000	5.230262	0.740771
1.090000	5.293213	0.489826
1.090001	6.130558	0.773294
1.140000	5.128051	0.718786
1.190001	5.187410	0.938001
1.190001	6.556776	1.219895
1.240000	5.016712	1.217241
1.240000	6.759201	1.212921
1.290000	5.001779	1.514650
1.290001	6.871496	1.369123
1.335000	7.181273	1.614003
1.340000	4.891454	1.953948
1.385000	7.402323	1.809186
1.390001	4.876148	2.146542
1.435000	7.616662	2.287185
1.440000	4.837889	2.348873
1.485001	7.781073	2.464378
1.490000	4.674628	2.656499
1.535000	8.018275	2.673449
1.540001	4.681924	2.828610
1.585000	8.256483	2.884897
1.590000	4.801927	2.869492
1.635000	8.486959	3.018969
1.640001	4.751516	2.598486
1.685000	8.480055	3.060681
1.690000	4.934413	2.179531
1.735000	5.331554	2.008192
1.755000	5.971808	1.661038
1.785000	6.363613	1.705841
1.785000	8.840789	3.151811
1.835000	5.345469	2.482343
1.835001	9.014099	2.702537
1.885000	4.293924	3.952689
1.885000	8.305431	2.059505
1.930001	8.288837	1.694546
1.975000	8.492874	1.900654
1.980000	8.546654	0.323366
2.030000	9.085832	0.652563
