20.000000	41
0.050000	0.016469	0.242738
0.050000	0.021505	0.669431
0.079999	0.301548	0.552124
0.100000	0.325451	0.695264
0.100000	1.294973	0.789784
0.150000	0.915588	0.551973
0.150000	1.518637	0.561323
0.195000	1.298525	0.263266
0.200000	1.585285	0.338807
0.245000	1.503643	0.164413
0.250000	1.609086	0.337634
0.295000	1.202740	0.496920
0.299999	1.396101	0.614113
0.325000	2.213542	0.955963
0.345000	1.059680	0.957033
0.350000	2.573855	1.236876
0.395000	0.811163	1.410499
0.400000	2.354262	1.032668
0.445000	1.085834	1.537214
0.465000	2.895615	1.333220
0.495000	1.728860	1.273235
0.495000	3.653091	1.582718
0.545000	1.992035	1.353410
0.550000	3.675371	1.177858
0.595000	2.468555	1.182385
0.595000	4.062009	1.119410
0.645000	3.366863	0.729681
0.645000	3.866963	0.939644
0.695000	4.216343	0.658540
0.705000	4.282029	1.187899
0.745000	5.528152	1.381194
0.745000	4.313246	1.653047
0.795000	6.710755	2.086534
0.840000	7.121394	2.105148
0.845000	3.183964	3.889016
0.889999	7.396006	1.770198
0.939999	7.768220	1.904111
0.990000	7.956080	2.016074
1.015001	7.647197	0.351729
1.040000	7.405491	0.399322
1.090000	7.025108	0.682738
30.000000	73
0.015000	0.000924	0.230819
0.049999	0.288787	0.321138
0.050000	0.001697	0.694097
0.100000	0.278352	0.623681
0.149999	0.785902	0.534496
0.150000	1.280334	0.702534
0.200000	1.236831	0.462939
0.200000	1.168793	0.240886
0.245000	1.532620	0.476244
0.250000	0.972555	0.297995
0.295000	1.052176	0.270407
0.345000	0.802662	0.352336
0.345000	0.697641	0.244963
0.385000	1.052939	0.319784
0.395000	0.585366	0.359039
0.445000	0.603312	1.085915
0.495000	1.115436	0.878198
0.545000	1.047651	1.541783
0.545000	3.133959	1.950394
0.595000	1.150200	1.573802
0.595000	4.127200	2.507653
0.640000	1.381505	2.721699
0.645000	2.563729	2.108686
0.685002	7.027882	4.900952
0.695000	2.090862	3.636535
0.745000	1.734935	5.183581
0.795000	1.415188	5.399703
0.795000	9.416307	6.394063
0.820000	10.295455	7.144661
0.845000	1.466208	7.620359
0.845000	11.571251	7.056114
0.890000	1.705971	7.964971
0.895000	11.717434	8.072924
0.940000	1.927392	8.255541
0.940000	12.156121	8.242454
0.989999	2.248703	8.363448
0.990000	12.664974	8.506331
1.040000	2.399719	8.741748
1.040000	13.350281	9.138130
1.089999	2.454802	7.793029
1.089999	14.147290	10.167288
1.140000	1.600544	10.046276
1.190000	0.459389	9.660982
1.190000	13.818542	9.130129
1.235000	14.201232	10.692127
1.240000	0.703607	9.482682
1.240000	14.209743	10.191749
1.290000	1.711977	7.245645
1.305000	2.062993	5.003760
1.340000	2.508293	4.800047
1.390000	2.734918	0.725681
1.440000	2.310445	0.329350
1.485000	1.879110	0.485056
1.535000	1.899548	0.411116
1.585000	2.186389	0.502242
1.635000	1.929203	0.335295
1.685000	1.646870	0.362101
1.735000	1.204466	0.771558
1.785000	1.922294	0.368288
1.800000	1.930565	0.455641
1.835000	2.123260	0.487295
1.885000	2.349116	0.309936
1.934999	2.582920	0.341871
1.940000	2.613915	0.236657
1.985000	2.556977	0.092861
2.035000	2.492913	0.128559
2.085000	2.534333	0.124242
2.130000	2.555980	0.174646
2.180000	2.751029	0.192100
2.185000	2.725721	0.179021
2.230000	2.890202	0.182217
2.280000	2.974142	0.174323
2.330000	2.919222	0.117333
40.000000	69
0.050000	0.032459	1.195634
0.100000	0.367606	1.320195
0.150000	0.967670	0.971414
0.175000	1.849512	1.123532
0.200000	2.442024	1.406384
0.250000	1.697167	0.755642
0.300000	0.888109	0.831839
0.345000	1.003264	0.684333
0.350000	0.611025	0.798699
0.395000	1.149224	0.775324
0.445000	1.267695	1.148020
0.495000	1.913451	1.388118
0.545000	2.770810	1.695041
0.595000	3.439371	1.549984
0.645000	4.321850	1.909410
0.695000	5.730933	2.461862
0.725000	2.494335	4.626387
0.745000	7.072281	3.150002
0.795000	8.575347	3.915610
0.820000	9.962668	4.572208
0.844999	2.759525	7.905061
0.845000	11.561140	4.074838
0.895000	12.184189	5.648443
0.900000	12.974138	7.268829
0.945000	14.442564	6.935449
0.945003	2.615618	10.695368
0.990000	2.944128	11.337652
0.995000	15.418706	7.487778
1.040000	16.164982	7.974332
1.090000	17.363732	6.254178
1.140000	18.820744	6.355251
1.165000	19.922181	6.761018
1.190000	20.951879	7.095301
1.210000	4.129571	16.758621
1.240000	21.309995	7.089183
1.290000	21.633539	7.230908
1.340000	22.441458	7.528857
1.390000	23.022581	6.783882
1.440000	23.677015	9.819154
1.489999	23.431237	9.635770
1.490000	6.580836	15.517241
1.515000	6.943088	13.695333
1.520000	23.724862	13.363306
1.540000	24.019685	13.605511
1.540001	7.289767	13.904782
1.585000	8.703658	12.756197
1.589999	24.634682	11.413656
1.600000	24.813752	11.541194
1.630003	9.583669	13.517814
1.635000	24.840809	8.070660
1.685000	24.051161	7.611378
1.734999	23.549213	7.327188
1.735000	12.362905	10.593590
1.749999	23.584515	7.404225
1.784999	23.735821	8.392191
1.785000	13.156791	6.118967
1.835000	13.887535	5.659332
1.885000	14.556078	3.811292
1.935000	14.092207	0.457198
1.985000	14.241460	0.226552
2.035000	14.145146	0.279837
2.085000	14.403708	0.187505
2.135000	14.402177	0.140174
2.185002	14.540099	0.219784
2.230000	14.357525	0.088468
2.280000	14.331613	0.117721
2.305000	14.400748	0.079467
2.329999	14.440949	0.072495
2.380000	14.463139	0.085018
50.000000	111
0.045000	0.008725	0.475894
0.050000	0.002755	0.437487
0.095000	0.215237	0.815706
0.099999	0.806686	0.724591
0.100000	0.274947	1.037536
0.145000	1.913974	1.223479
0.150000	0.714477	0.827430
0.195000	2.069073	1.046665
0.200000	1.065235	0.879804
0.234999	1.428199	0.729281
0.245000	1.792017	0.557473
0.250000	2.525818	0.852791
0.255000	2.323809	0.513804
0.294999	2.345237	0.420353
0.300000	1.882729	0.493845
0.345000	1.810749	0.425160
0.350000	1.874630	0.542917
0.395000	1.085220	0.823277
0.400000	1.812699	0.549054
0.445000	0.917586	1.182005
0.495000	2.398156	1.034916
0.495000	1.449784	1.355052
0.545000	2.957741	1.533633
0.545000	1.420858	1.940331
0.550000	4.175197	2.016393
0.595000	4.833553	2.445429
0.595000	1.617013	2.236308
0.645000	5.134802	2.328876
0.645000	1.695834	2.506386
0.690000	2.451576	2.270435
0.695000	5.494441	2.423466
0.740000	2.702447	2.629627
0.745000	6.076482	2.732226
0.750000	7.307541	3.345909
0.790000	2.537581	4.401696
0.795000	8.503047	4.017392
0.840000	3.186964	4.665493
0.844999	9.241132	4.816350
0.890000	3.490375	5.273472
0.895000	10.129177	5.007614
0.940000	4.425719	4.318022
0.944999	11.466485	5.457372
0.979999	5.324731	5.867337
0.990000	6.639034	4.699004
0.995000	13.107507	4.961357
1.000000	14.415539	5.808398
1.039999	7.127132	6.354195
1.040000	15.367783	5.167201
1.090000	16.304851	6.140345
1.090000	8.123076	6.208154
1.140000	9.630882	6.385595
1.189999	11.199793	5.032127
1.190000	18.077384	6.572537
1.240000	19.176705	6.198083
1.240000	12.935345	4.711888
1.275000	14.361539	3.711986
1.285000	15.656099	3.616761
1.290000	20.376280	4.715783
1.335000	16.768335	3.543691
1.340000	21.443632	3.489003
1.385000	18.041666	3.402389
1.390000	22.409229	3.271801
1.435000	19.433678	3.139588
1.440000	23.500515	3.077232
1.485000	20.874431	2.813652
1.489999	24.502764	2.888920
1.535000	22.323128	2.502172
1.540000	25.447024	2.558296
1.545000	26.639999	2.674389
1.560000	23.290242	2.510434
1.585000	24.168186	2.464851
1.590000	27.618301	2.667725
1.635000	24.516168	2.651428
1.640000	28.157231	2.669570
1.685000	28.711185	2.681265
1.685000	24.794922	3.609661
1.735000	29.456224	2.827551
1.735000	25.857512	3.118714
1.785000	30.142922	3.571413
1.785000	26.203876	2.629007
1.834999	30.058734	3.061390
1.835000	26.459262	2.988783
1.884999	26.779270	2.366737
1.885002	30.124019	2.743287
1.889999	30.129865	2.754697
1.910000	26.859721	2.429323
1.930000	26.981403	2.804018
1.935000	30.602768	2.986611
1.980000	27.028509	2.533470
1.984999	30.756974	3.131498
2.030000	26.946042	2.883609
2.035000	30.463118	2.921626
2.079999	26.750987	2.911547
2.085000	30.041470	2.583147
2.130000	26.856874	2.628017
2.135000	29.938184	2.467879
2.159999	26.992398	2.371934
2.174999	29.817978	2.278418
2.180000	27.076875	1.960458
2.185000	29.780324	2.463555
2.229999	27.197753	1.515984
2.235000	27.247884	1.110834
2.280000	26.908198	1.215966
2.330000	26.806561	0.362026
2.380000	26.442559	0.415659
2.430000	26.465525	0.263374
2.480000	26.382952	0.199949
2.525000	26.256305	0.257931
2.575000	26.235716	0.286458
2.625000	26.494053	0.225382
2.675000	26.754020	0.441188
