0.050000	0.810469
0.050001	0.261409
0.100000	1.528405
0.100001	0.224648
0.149999	1.297281
0.150001	0.212544
0.200000	1.337900
0.200000	0.683298
0.215001	1.607740
0.249999	1.184978
0.250001	2.209420
0.254999	0.006008
0.299999	0.105806
0.300000	1.706526
0.345000	0.587253
0.345001	1.259272
0.394999	1.199304
0.395001	0.814477
0.444999	1.621114
0.445001	0.662303
0.494999	1.747404
0.495001	0.468046
0.544999	1.758485
0.545001	0.510690
0.560000	1.306312
0.594999	1.705982
0.595001	1.730727
0.644999	1.679346
0.645001	1.244206
0.670000	1.405856
0.694999	1.531792
0.695001	1.798231
0.744999	1.450756
0.745000	1.180224
0.760000	0.603964
0.794999	0.327077
0.795001	0.815237
0.844999	1.076288
0.845000	0.541828
0.895000	1.542117
0.895001	0.457340
0.940000	1.419592
0.945000	0.355033
0.990000	1.539552
0.990001	0.303171
1.020000	0.949242
1.020000	0.795301
1.040000	0.296258
1.040000	1.503172
1.090000	0.732784
1.090001	0.974019
1.140000	1.230682
1.140000	0.516131
1.189999	1.648911
1.190001	0.215940
1.240000	1.704754
1.240000	0.199432
1.289999	1.658657
1.290000	0.100343
1.340000	0.045114
1.340001	1.693497
1.389999	1.608593
1.390000	0.035034
1.440000	1.712300
1.440000	0.002076
1.490000	1.760952
1.490001	0.130616
1.540000	1.632129
1.540000	0.135402
1.570000	2.107402
1.584999	2.621989
1.585001	0.926739
1.634999	3.775097
1.635001	1.724333
1.670000	4.199859
1.684999	4.370422
1.685001	2.017787
1.735001	1.807516
1.785003	1.354163
1.835001	1.034992
1.885000	0.869055
