20.000000	44
0.050000	0.053889	0.770536
0.050000	0.637009	0.660657
0.080000	0.320677	0.746703
0.100000	1.224347	0.902759
0.100000	1.617218	1.038326
0.150000	0.665555	1.327669
0.154999	2.599735	1.762349
0.199999	0.275000	1.793561
0.200000	2.977652	1.942919
0.249999	0.052195	2.018183
0.250000	2.417133	1.627181
0.294999	1.985585	1.277239
0.299999	0.149855	1.961350
0.310000	2.669464	1.441928
0.344999	3.006373	1.917563
0.350000	0.380566	1.741387
0.394999	2.176933	1.061574
0.400000	0.733875	1.505917
0.434999	2.010191	1.057528
0.444999	2.879733	1.534897
0.450000	0.773148	1.298846
0.494999	2.343883	1.085907
0.500000	0.994027	1.054111
0.544999	2.052402	1.017206
0.545000	0.826517	0.984982
0.594999	0.690875	0.854740
0.594999	2.152806	1.339566
0.644999	0.367770	1.169797
0.694999	0.269223	1.499284
0.694999	2.507804	1.635898
0.744999	0.021510	1.662254
0.745000	2.432353	1.713752
0.794999	2.117151	1.328082
0.795000	0.129833	1.369129
0.839999	1.119441	0.898513
0.844999	1.120019	0.740890
0.845000	0.286475	0.706653
0.890000	0.447401	0.600442
0.894999	1.534214	1.035400
0.920000	0.301837	1.234568
0.940000	0.271663	1.506729
0.944999	2.174494	1.231167
0.970000	2.325946	1.443978
0.994999	2.309976	1.179453
30.000000	60
0.050000	0.050251	0.130307
0.050000	0.043244	0.380741
0.095000	0.116186	0.434933
0.100000	0.265991	0.523246
0.145000	0.767723	0.564711
0.149999	0.815634	0.584445
0.195000	1.251016	0.741642
0.200000	1.457956	0.620844
0.229999	1.624147	0.648556
0.245000	2.564311	0.916064
0.249999	1.817427	0.733761
0.275000	2.508422	0.858229
0.295000	1.763432	0.892595
0.300000	3.240674	1.613975
0.345000	1.071201	1.357290
0.350000	2.722383	1.414398
0.395000	0.809585	1.394250
0.400000	2.074776	0.965225
0.444999	0.719806	1.079133
0.450000	1.455649	0.577864
0.494999	1.488747	0.725566
0.495000	0.730543	1.023807
0.530000	1.822392	0.753986
0.544999	2.728379	1.356760
0.545000	0.800026	1.204391
0.595000	2.149457	0.650634
0.610000	1.926980	0.619743
0.644999	1.718591	0.501199
0.645000	2.353706	0.579857
0.694999	1.584626	0.367664
0.695000	1.832835	0.281446
0.739999	1.627461	0.328113
0.744999	1.729474	0.130622
0.789999	1.556352	0.214715
0.794999	1.870449	0.215182
0.840000	1.627214	0.152643
0.844999	1.804274	0.157593
