no,1,1.684999,2.7717384999999997,1.8877712500000001,2.2370209999999995,1.8654730000000004,3.132009
no,1,1.735,0.3846295,2.7717384999999997,1.8877712500000001,2.2370209999999995,1.8654730000000004
no,1,1.784999,2.4648214999999998,0.3846295,2.7717384999999997,1.8877712500000001,2.2370209999999995
no,1,1.835,0.20373,2.4648214999999998,0.3846295,2.7717384999999997,1.8877712500000001
no,1,0.74,2.76808,2.4964304999999998,2.242008333333333,2.2362773333333332,2.3321520000000002
no,1,0.785,3.2665962,2.76808,2.4964304999999998,2.242008333333333,2.2362773333333332
no,1,0.84,3.6121343333333336,3.2665962,2.76808,2.4964304999999998,2.242008333333333
no,1,0.89,3.5181353333333334,3.6121343333333336,3.2665962,2.76808,2.4964304999999998
no,1,0.94,3.5585385,3.5181353333333334,3.6121343333333336,3.2665962,2.76808
no,1,0.99,3.55192875,3.5585385,3.5181353333333334,3.6121343333333336,3.2665962
no,1,1.039999,3.529127666666666,3.55192875,3.5585385,3.5181353333333334,3.6121343333333336
no,1,1.089999,3.1682245,3.529127666666666,3.55192875,3.5585385,3.5181353333333334
no,1,1.139999,3.639135,3.1682245,3.529127666666666,3.55192875,3.5585385
no,1,1.189999,3.6860964999999997,3.639135,3.1682245,3.529127666666666,3.55192875
no,1,1.239999,4.244916666666666,3.6860964999999997,3.639135,3.1682245,3.529127666666666
no,1,1.285001,3.856442,4.244916666666666,3.6860964999999997,3.639135,3.1682245
no,1,1.335001,3.6483917499999996,3.856442,4.244916666666666,3.6860964999999997,3.639135
no,1,1.385001,3.9137656666666665,3.6483917499999996,3.856442,4.244916666666666,3.6860964999999997
no,1,1.434999,3.7710644,3.9137656666666665,3.6483917499999996,3.856442,4.244916666666666
no,1,1.485,3.9926797499999997,3.7710644,3.9137656666666665,3.6483917499999996,3.856442
no,1,1.534999,3.5060258000000006,3.9926797499999997,3.7710644,3.9137656666666665,3.6483917499999996
no,1,1.584999,3.8088914999999997,3.5060258000000006,3.9926797499999997,3.7710644,3.9137656666666665
no,1,1.634999,3.43253,3.8088914999999997,3.5060258000000006,3.9926797499999997,3.7710644
no,1,1.684999,3.1547805,3.43253,3.8088914999999997,3.5060258000000006,3.9926797499999997
no,1,1.729999,3.469823,3.1547805,3.43253,3.8088914999999997,3.5060258000000006
no,1,1.785,3.2569893333333333,3.469823,3.1547805,3.43253,3.8088914999999997
no,1,1.835,2.215878,3.2569893333333333,3.469823,3.1547805,3.43253
no,1,1.884999,2.1155559999999998,2.215878,3.2569893333333333,3.469823,3.1547805
no,1,1.930001,2.5731010000000003,2.1155559999999998,2.215878,3.2569893333333333,3.469823
no,1,1.980001,2.829624,2.5731010000000003,2.1155559999999998,2.215878,3.2569893333333333
no,1,2.03,2.869144,2.829624,2.5731010000000003,2.1155559999999998,2.215878
no,1,2.08,3.0880085,2.869144,2.829624,2.5731010000000003,2.1155559999999998
no,1,2.13,2.8184565,3.0880085,2.869144,2.829624,2.5731010000000003
no,1,2.185,1.177223,2.8184565,3.0880085,2.869144,2.829624
no,1,2.235,0.976471,1.177223,2.8184565,3.0880085,2.869144
no,1,0.744999,2.9495877999999998,2.6903082,2.6971274999999997,2.5501916,2.5474669999999997
no,1,0.79,2.067007,2.9495877999999998,2.6903082,2.6971274999999997,2.5501916
no,1,0.840001,1.4396885,2.067007,2.9495877999999998,2.6903082,2.6971274999999997
no,1,0.89,0.7466260000000001,1.4396885,2.067007,2.9495877999999998,2.6903082
no,1,0.94,0.450557,0.7466260000000001,1.4396885,2.067007,2.9495877999999998
no,1,0.99,0.683932,0.450557,0.7466260000000001,1.4396885,2.067007
no,1,1.04,0.6486083333333333,0.683932,0.450557,0.7466260000000001,1.4396885
no,1,1.090001,0.8941303333333334,0.6486083333333333,0.683932,0.450557,0.7466260000000001
no,1,0.694999,2.6495990000000003,2.963375,2.740117833333333,2.5718727500000003,2.7211295
no,1,0.744999,2.712571,2.6495990000000003,2.963375,2.740117833333333,2.5718727500000003
no,1,0.794999,2.629082,2.712571,2.6495990000000003,2.963375,2.740117833333333
no,1,0.84,3.1042226000000004,2.629082,2.712571,2.6495990000000003,2.963375
no,1,0.89,3.26140875,3.1042226000000004,2.629082,2.712571,2.6495990000000003
no,1,0.94,3.5227475000000004,3.26140875,3.1042226000000004,2.629082,2.712571
no,1,0.99,3.2031426666666665,3.5227475000000004,3.26140875,3.1042226000000004,2.629082
no,1,1.04,3.2420038000000004,3.2031426666666665,3.5227475000000004,3.26140875,3.1042226000000004
no,1,1.089999,3.62943025,3.2420038000000004,3.2031426666666665,3.5227475000000004,3.26140875
no,1,1.14,1.804727,3.62943025,3.2420038000000004,3.2031426666666665,3.5227475000000004
no,1,1.189999,1.245872,1.804727,3.62943025,3.2420038000000004,3.2031426666666665
no,1,1.24,0.214923,1.245872,1.804727,3.62943025,3.2420038000000004
no,1,1.289999,0.38272325,0.214923,1.245872,1.804727,3.62943025
no,1,1.339999,0.433337,0.38272325,0.214923,1.245872,1.804727
no,1,1.389999,0.4135736666666667,0.433337,0.38272325,0.214923,1.245872
no,1,1.435,1.15600975,0.4135736666666667,0.433337,0.38272325,0.214923
no,1,1.484999,0.498128,1.15600975,0.4135736666666667,0.433337,0.38272325
no,1,0.69,2.7176494,2.6832586666666667,2.488516666666667,2.645384,2.2476589999999996
no,1,0.739999,2.8822606000000004,2.7176494,2.6832586666666667,2.488516666666667,2.645384
no,1,0.789999,3.3695487999999996,2.8822606000000004,2.7176494,2.6832586666666667,2.488516666666667
no,1,0.839999,3.24567825,3.3695487999999996,2.8822606000000004,2.7176494,2.6832586666666667
no,1,0.889999,2.9616962,3.24567825,3.3695487999999996,2.8822606000000004,2.7176494
no,1,0.939998,3.1785319999999997,2.9616962,3.24567825,3.3695487999999996,2.8822606000000004
no,1,0.989999,3.184779,3.1785319999999997,2.9616962,3.24567825,3.3695487999999996
no,1,1.039998,3.1360954999999997,3.184779,3.1785319999999997,2.9616962,3.24567825
no,1,1.089999,2.85572875,3.1360954999999997,3.184779,3.1785319999999997,2.9616962
no,1,1.139999,2.685267,2.85572875,3.1360954999999997,3.184779,3.1785319999999997
no,1,1.189999,2.6629535000000004,2.685267,2.85572875,3.1360954999999997,3.184779
no,1,1.239999,3.21935175,2.6629535000000004,2.685267,2.85572875,3.1360954999999997
no,1,1.289999,2.577077,3.21935175,2.6629535000000004,2.685267,2.85572875
no,1,1.334999,2.965416,2.577077,3.21935175,2.6629535000000004,2.685267
no,1,1.384999,2.99460625,2.965416,2.577077,3.21935175,2.6629535000000004
no,1,1.434999,3.2497267499999998,2.99460625,2.965416,2.577077,3.21935175
no,1,1.484999,2.608127,3.2497267499999998,2.99460625,2.965416,2.577077
no,1,1.534999,1.0446475,2.608127,3.2497267499999998,2.99460625,2.965416
no,1,1.584999,0.8004526000000001,1.0446475,2.608127,3.2497267499999998,2.99460625
no,1,1.634999,0.76511925,0.8004526000000001,1.0446475,2.608127,3.2497267499999998
no,1,1.684999,1.0283773333333333,0.76511925,0.8004526000000001,1.0446475,2.608127
no,1,1.734999,1.068497,1.0283773333333333,0.76511925,0.8004526000000001,1.0446475
no,1,1.784999,1.1476913333333334,1.068497,1.0283773333333333,0.76511925,0.8004526000000001
no,1,1.834999,1.2783723333333332,1.1476913333333334,1.068497,1.0283773333333333,0.76511925
no,1,1.885,2.210195,1.2783723333333332,1.1476913333333334,1.068497,1.0283773333333333
no,1,0.74,2.3854249999999997,1.8550749999999998,2.028213,1.8049129999999998,1.9774813333333334
no,1,0.789999,2.385473,2.3854249999999997,1.8550749999999998,2.028213,1.8049129999999998
no,1,0.839999,2.8915762000000003,2.385473,2.3854249999999997,1.8550749999999998,2.028213
no,1,0.89,3.138115,2.8915762000000003,2.385473,2.3854249999999997,1.8550749999999998
no,1,0.939999,2.6289273333333334,3.138115,2.8915762000000003,2.385473,2.3854249999999997
no,1,0.989999,2.2390636666666666,2.6289273333333334,3.138115,2.8915762000000003,2.385473
no,1,1.04,2.18295825,2.2390636666666666,2.6289273333333334,3.138115,2.8915762000000003
no,1,1.09,2.1453094999999998,2.18295825,2.2390636666666666,2.6289273333333334,3.138115
no,1,1.14,1.822223,2.1453094999999998,2.18295825,2.2390636666666666,2.6289273333333334
no,1,1.19,1.8873265,1.822223,2.1453094999999998,2.18295825,2.2390636666666666
no,1,1.24,2.1248536666666666,1.8873265,1.822223,2.1453094999999998,2.18295825
no,1,1.29,2.0248957499999998,2.1248536666666666,1.8873265,1.822223,2.1453094999999998
no,1,1.34,1.8847775,2.0248957499999998,2.1248536666666666,1.8873265,1.822223
no,1,1.39,2.550693,1.8847775,2.0248957499999998,2.1248536666666666,1.8873265
no,1,1.435,1.8887929999999997,2.550693,1.8847775,2.0248957499999998,2.1248536666666666
no,1,1.485,2.5745003333333334,1.8887929999999997,2.550693,1.8847775,2.0248957499999998
no,1,1.535,2.1544016666666668,2.5745003333333334,1.8887929999999997,2.550693,1.8847775
no,1,1.585,2.2739360000000004,2.1544016666666668,2.5745003333333334,1.8887929999999997,2.550693
no,1,1.634999,2.3150969999999997,2.2739360000000004,2.1544016666666668,2.5745003333333334,1.8887929999999997
no,1,1.684999,2.2258133333333334,2.3150969999999997,2.2739360000000004,2.1544016666666668,2.5745003333333334
no,1,1.735,1.01953,2.2258133333333334,2.3150969999999997,2.2739360000000004,2.1544016666666668
no,1,1.785,1.703286,1.01953,2.2258133333333334,2.3150969999999997,2.2739360000000004
no,1,1.834999,1.0554912,1.703286,1.01953,2.2258133333333334,2.3150969999999997
no,1,1.88,1.4434086666666666,1.0554912,1.703286,1.01953,2.2258133333333334
no,1,1.93,1.3584462499999999,1.4434086666666666,1.0554912,1.703286,1.01953
no,1,1.979999,0.8882585000000001,1.3584462499999999,1.4434086666666666,1.0554912,1.703286
no,1,2.029999,1.2702076666666666,0.8882585000000001,1.3584462499999999,1.4434086666666666,1.0554912
no,1,2.08,0.5487973333333334,1.2702076666666666,0.8882585000000001,1.3584462499999999,1.4434086666666666
no,1,2.13,1.1270103333333334,0.5487973333333334,1.2702076666666666,0.8882585000000001,1.3584462499999999
no,1,2.18,0.706357,1.1270103333333334,0.5487973333333334,1.2702076666666666,0.8882585000000001
no,1,2.23,2.2089280000000002,0.706357,1.1270103333333334,0.5487973333333334,1.2702076666666666
no,1,2.28,2.137728,2.2089280000000002,0.706357,1.1270103333333334,0.5487973333333334
no,1,2.33,2.05143,2.137728,2.2089280000000002,0.706357,1.1270103333333334
no,1,0.74,3.2529010000000005,3.455161,3.2686976666666667,2.344723,2.3097719999999997
no,1,0.79,2.964807,3.2529010000000005,3.455161,3.2686976666666667,2.344723
no,1,0.84,1.8698510000000002,2.964807,3.2529010000000005,3.455161,3.2686976666666667
no,1,0.89,1.142214,1.8698510000000002,2.964807,3.2529010000000005,3.455161
no,1,0.94,0.97887,1.142214,1.8698510000000002,2.964807,3.2529010000000005
no,1,0.99,1.132115,0.97887,1.142214,1.8698510000000002,2.964807
no,1,1.045001,0.75536,1.132115,0.97887,1.142214,1.8698510000000002
no,1,1.095001,0.973081,0.75536,1.132115,0.97887,1.142214
no,1,1.145001,1.300718,0.973081,0.75536,1.132115,0.97887
no,1,0.745,2.2883649999999998,1.7933450000000002,2.267363,2.69201,2.7291236666666663
no,1,0.794999,2.171552,2.2883649999999998,1.7933450000000002,2.267363,2.69201
no,1,0.84,1.7138364999999998,2.171552,2.2883649999999998,1.7933450000000002,2.267363
no,1,0.89,2.125235,1.7138364999999998,2.171552,2.2883649999999998,1.7933450000000002
no,1,0.94,1.7013026666666669,2.125235,1.7138364999999998,2.171552,2.2883649999999998
no,1,0.989999,1.798539,1.7013026666666669,2.125235,1.7138364999999998,2.171552
no,1,1.04,1.3850155,1.798539,1.7013026666666669,2.125235,1.7138364999999998
no,1,1.089999,1.1417285,1.3850155,1.798539,1.7013026666666669,2.125235
no,1,1.139999,13.8863655,1.1417285,1.3850155,1.798539,1.7013026666666669
no,1,1.189999,0.99659,13.8863655,1.1417285,1.3850155,1.798539
no,1,1.24,0.412854,0.99659,13.8863655,1.1417285,1.3850155
no,1,1.29,1.335086,0.412854,0.99659,13.8863655,1.1417285
no,1,1.34,1.01716,1.335086,0.412854,0.99659,13.8863655
no,1,1.39,0.664891,1.01716,1.335086,0.412854,0.99659
no,1,1.44,0.124499,0.664891,1.01716,1.335086,0.412854
no,1,0.745,2.877997,2.418476,2.3684875,2.002329666666667,2.53956
no,1,0.795,3.583111,2.877997,2.418476,2.3684875,2.002329666666667
no,1,0.845001,3.045901666666667,3.583111,2.877997,2.418476,2.3684875
no,1,0.895,3.7148065,3.045901666666667,3.583111,2.877997,2.418476
no,1,0.945001,3.325749,3.7148065,3.045901666666667,3.583111,2.877997
no,1,0.995001,3.0995904999999997,3.325749,3.7148065,3.045901666666667,3.583111
no,1,1.045001,2.984361,3.0995904999999997,3.325749,3.7148065,3.045901666666667
no,1,1.095001,4.149154,2.984361,3.0995904999999997,3.325749,3.7148065
no,1,1.145001,3.6347050000000003,4.149154,2.984361,3.0995904999999997,3.325749
no,1,1.195002,4.022089,3.6347050000000003,4.149154,2.984361,3.0995904999999997
no,1,1.289999,4.1507215,4.022089,3.6347050000000003,4.149154,2.984361
no,1,1.339999,3.7591035,4.1507215,4.022089,3.6347050000000003,4.149154
no,1,1.385,3.4601135000000003,3.7591035,4.1507215,4.022089,3.6347050000000003
no,1,1.434999,3.248708666666667,3.4601135000000003,3.7591035,4.1507215,4.022089
no,1,1.485,3.8273853333333334,3.248708666666667,3.4601135000000003,3.7591035,4.1507215
no,1,1.534999,2.831867,3.8273853333333334,3.248708666666667,3.4601135000000003,3.7591035
no,1,1.580001,1.5345413333333333,2.831867,3.8273853333333334,3.248708666666667,3.4601135000000003
no,1,1.635,0.8879035,1.5345413333333333,2.831867,3.8273853333333334,3.248708666666667
no,1,1.685,0.5598775,0.8879035,1.5345413333333333,2.831867,3.8273853333333334
no,1,1.735,0.676412,0.5598775,0.8879035,1.5345413333333333,2.831867
no,1,1.785,1.329797,0.676412,0.5598775,0.8879035,1.5345413333333333
no,1,1.835,2.19844,1.329797,0.676412,0.5598775,0.8879035
no,1,1.885,2.649739,2.19844,1.329797,0.676412,0.5598775
no,1,1.935,2.618022,2.649739,2.19844,1.329797,0.676412
no,1,0.74,1.6226340000000001,1.4925293333333334,0.981827,1.1931065,1.280332
no,1,0.79,2.087373,1.6226340000000001,1.4925293333333334,0.981827,1.1931065
no,1,0.839999,1.9351559999999999,2.087373,1.6226340000000001,1.4925293333333334,0.981827
no,1,0.89,1.6164903333333331,1.9351559999999999,2.087373,1.6226340000000001,1.4925293333333334
no,1,0.939999,1.900013,1.6164903333333331,1.9351559999999999,2.087373,1.6226340000000001
no,1,0.99,1.737573,1.900013,1.6164903333333331,1.9351559999999999,2.087373
no,1,1.04,1.0616984999999999,1.737573,1.900013,1.6164903333333331,1.9351559999999999
no,1,1.09,1.976235,1.0616984999999999,1.737573,1.900013,1.6164903333333331
no,1,1.14,1.569451,1.976235,1.0616984999999999,1.737573,1.900013
no,1,1.19,1.4395085,1.569451,1.976235,1.0616984999999999,1.737573
no,1,1.24,1.6464333333333334,1.4395085,1.569451,1.976235,1.0616984999999999
no,1,1.29,2.160811333333333,1.6464333333333334,1.4395085,1.569451,1.976235
no,1,1.34,1.7019095,2.160811333333333,1.6464333333333334,1.4395085,1.569451
no,1,1.39,1.1312606666666667,1.7019095,2.160811333333333,1.6464333333333334,1.4395085
no,1,1.44,1.090098,1.1312606666666667,1.7019095,2.160811333333333,1.6464333333333334
no,1,1.485,1.479519,1.090098,1.1312606666666667,1.7019095,2.160811333333333
no,1,1.534999,0.258589,1.479519,1.090098,1.1312606666666667,1.7019095
no,1,1.584999,2.0384305,0.258589,1.479519,1.090098,1.1312606666666667
no,1,1.634999,2.955084333333333,2.0384305,0.258589,1.479519,1.090098
no,1,1.684999,4.11283425,2.955084333333333,2.0384305,0.258589,1.479519
no,1,1.734999,4.778726499999999,4.11283425,2.955084333333333,2.0384305,0.258589
no,1,1.784999,6.390575,4.778726499999999,4.11283425,2.955084333333333,2.0384305
no,1,1.834999,4.854202,6.390575,4.778726499999999,4.11283425,2.955084333333333
no,1,1.88,6.130312666666666,4.854202,6.390575,4.778726499999999,4.11283425
no,1,1.93,4.488816,6.130312666666666,4.854202,6.390575,4.778726499999999
no,1,1.98,4.0615895,4.488816,6.130312666666666,4.854202,6.390575
no,1,2.03,0.574802,4.0615895,4.488816,6.130312666666666,4.854202
no,1,2.08,0.76192,0.574802,4.0615895,4.488816,6.130312666666666
no,1,2.13,0.915519,0.76192,0.574802,4.0615895,4.488816
no,1,2.18,1.115675,0.915519,0.76192,0.574802,4.0615895
no,1,2.23,1.286478,1.115675,0.915519,0.76192,0.574802
no,1,0.74,2.184247666666667,2.846067,1.460408,1.5427355,1.5855095
no,1,0.79,2.26961,2.184247666666667,2.846067,1.460408,1.5427355
no,1,0.84,1.2999505,2.26961,2.184247666666667,2.846067,1.460408
no,1,0.89,0.8321800000000001,1.2999505,2.26961,2.184247666666667,2.846067
no,1,0.94,1.167325,0.8321800000000001,1.2999505,2.26961,2.184247666666667
no,1,0.990001,1.255465,1.167325,0.8321800000000001,1.2999505,2.26961
no,1,1.040001,1.172121,1.255465,1.167325,0.8321800000000001,1.2999505
no,1,1.09,1.314911,1.172121,1.255465,1.167325,0.8321800000000001
no,1,1.14,1.461244,1.314911,1.172121,1.255465,1.167325
no,1,1.19,0.31414749999999997,1.461244,1.314911,1.172121,1.255465
no,1,1.24,0.143758,0.31414749999999997,1.461244,1.314911,1.172121
no,1,1.285001,0.048415,0.143758,0.31414749999999997,1.461244,1.314911
no,1,1.335001,0.032131,0.048415,0.143758,0.31414749999999997,1.461244
no,1,0.744999,0.412732,2.700599,2.8115475,1.810704,0.8618680000000001
no,1,0.794999,2.5494974999999998,0.412732,2.700599,2.8115475,1.810704
no,1,0.845,2.4814714999999996,2.5494974999999998,0.412732,2.700599,2.8115475
no,1,0.894999,2.6169379999999998,2.4814714999999996,2.5494974999999998,0.412732,2.700599
no,1,0.944999,2.6648395,2.6169379999999998,2.4814714999999996,2.5494974999999998,0.412732
no,1,0.994999,0.140355,2.6648395,2.6169379999999998,2.4814714999999996,2.5494974999999998
no,1,1.04,2.8210764999999998,0.140355,2.6648395,2.6169379999999998,2.4814714999999996
no,1,1.09,2.8693295,2.8210764999999998,0.140355,2.6648395,2.6169379999999998
no,1,1.14,0.357326,2.8693295,2.8210764999999998,0.140355,2.6648395
no,1,1.19,2.540912,0.357326,2.8693295,2.8210764999999998,0.140355
no,1,1.24,3.1466983333333336,2.540912,0.357326,2.8693295,2.8210764999999998
no,1,1.29,2.942215,3.1466983333333336,2.540912,0.357326,2.8693295
no,1,1.339999,1.995833,2.942215,3.1466983333333336,2.540912,0.357326
no,1,1.39,1.621845,1.995833,2.942215,3.1466983333333336,2.540912
no,1,1.439999,1.3780435,1.621845,1.995833,2.942215,3.1466983333333336
no,1,1.49,1.377865,1.3780435,1.621845,1.995833,2.942215
no,1,0.74,2.5830859999999998,2.4577096666666667,0.549577,0.249352,1.5970864999999999
no,1,0.79,1.9971249999999998,2.5830859999999998,2.4577096666666667,0.549577,0.249352
no,1,0.839999,2.8525454999999997,1.9971249999999998,2.5830859999999998,2.4577096666666667,0.549577
no,1,0.889999,2.561452,2.8525454999999997,1.9971249999999998,2.5830859999999998,2.4577096666666667
no,1,0.939999,2.434365,2.561452,2.8525454999999997,1.9971249999999998,2.5830859999999998
no,1,0.989999,2.3930655,2.434365,2.561452,2.8525454999999997,1.9971249999999998
no,1,1.04,2.495298,2.3930655,2.434365,2.561452,2.8525454999999997
no,1,1.089999,3.2906475,2.495298,2.3930655,2.434365,2.561452
no,1,1.139999,3.0048515,3.2906475,2.495298,2.3930655,2.434365
no,1,1.189999,3.5058355000000003,3.0048515,3.2906475,2.495298,2.3930655
no,1,1.239999,3.6193105,3.5058355000000003,3.0048515,3.2906475,2.495298
no,1,1.289999,1.728777,3.6193105,3.5058355000000003,3.0048515,3.2906475
no,1,1.334999,3.2937695000000002,1.728777,3.6193105,3.5058355000000003,3.0048515
no,1,1.384999,2.974033666666667,3.2937695000000002,1.728777,3.6193105,3.5058355000000003
no,1,1.434999,3.9077504999999997,2.974033666666667,3.2937695000000002,1.728777,3.6193105
no,1,1.484999,3.0639299999999996,3.9077504999999997,2.974033666666667,3.2937695000000002,1.728777
no,1,1.53,3.1133426666666666,3.0639299999999996,3.9077504999999997,2.974033666666667,3.2937695000000002
no,1,1.584999,1.8772885,3.1133426666666666,3.0639299999999996,3.9077504999999997,2.974033666666667
no,1,1.635,1.8263209999999999,1.8772885,3.1133426666666666,3.0639299999999996,3.9077504999999997
no,1,1.684999,3.664311,1.8263209999999999,1.8772885,3.1133426666666666,3.0639299999999996
no,1,0.744999,2.254758,1.9561555,1.811254,1.8096065,1.947837
no,1,0.794999,2.352659,2.254758,1.9561555,1.811254,1.8096065
no,1,0.844999,2.427314,2.352659,2.254758,1.9561555,1.811254
no,1,0.89,2.511463,2.427314,2.352659,2.254758,1.9561555
no,1,0.940001,2.708838,2.511463,2.427314,2.352659,2.254758
no,1,0.99,3.6991986666666663,2.708838,2.511463,2.427314,2.352659
no,1,1.04,3.8237445,3.6991986666666663,2.708838,2.511463,2.427314
no,1,1.09,3.644117,3.8237445,3.6991986666666663,2.708838,2.511463
no,1,1.14,4.049961333333333,3.644117,3.8237445,3.6991986666666663,2.708838
no,1,1.19,4.0917645,4.049961333333333,3.644117,3.8237445,3.6991986666666663
no,1,1.24,4.426386666666667,4.0917645,4.049961333333333,3.644117,3.8237445
no,1,1.29,2.76992,4.426386666666667,4.0917645,4.049961333333333,3.644117
no,1,1.339999,4.27553625,2.76992,4.426386666666667,4.0917645,4.049961333333333
no,1,1.39,5.0245165,4.27553625,2.76992,4.426386666666667,4.0917645
no,1,1.44,4.572506000000001,5.0245165,4.27553625,2.76992,4.426386666666667
no,1,1.49,4.242293,4.572506000000001,5.0245165,4.27553625,2.76992
no,1,1.535001,4.895327333333333,4.242293,4.572506000000001,5.0245165,4.27553625
no,1,1.585001,4.851971,4.895327333333333,4.242293,4.572506000000001,5.0245165
no,1,1.635,4.798366,4.851971,4.895327333333333,4.242293,4.572506000000001
no,1,1.685,4.6177615,4.798366,4.851971,4.895327333333333,4.242293
no,1,1.735,3.301302,4.6177615,4.798366,4.851971,4.895327333333333
no,1,1.784999,4.6478565,3.301302,4.6177615,4.798366,4.851971
no,1,1.834999,4.289580666666667,4.6478565,3.301302,4.6177615,4.798366
no,1,1.884999,5.089444,4.289580666666667,4.6478565,3.301302,4.6177615
no,1,1.934999,2.7128390000000002,5.089444,4.289580666666667,4.6478565,3.301302
no,1,1.985,2.9580420000000003,2.7128390000000002,5.089444,4.289580666666667,4.6478565
no,1,2.035,2.8767679999999998,2.9580420000000003,2.7128390000000002,5.089444,4.289580666666667
no,1,2.085001,1.8308564999999999,2.8767679999999998,2.9580420000000003,2.7128390000000002,5.089444
no,1,2.180001,2.091332,1.8308564999999999,2.8767679999999998,2.9580420000000003,2.7128390000000002
no,1,2.23,2.138852,2.091332,1.8308564999999999,2.8767679999999998,2.9580420000000003
no,1,0.74,2.699563,2.1326525,1.9903935000000001,1.7251845000000001,1.018535
no,1,0.79,2.6440145,2.699563,2.1326525,1.9903935000000001,1.7251845000000001
no,1,0.84,2.022819,2.6440145,2.699563,2.1326525,1.9903935000000001
no,1,0.89,1.0430395,2.022819,2.6440145,2.699563,2.1326525
no,1,0.94,0.574472,1.0430395,2.022819,2.6440145,2.699563
no,1,0.990001,0.67368,0.574472,1.0430395,2.022819,2.6440145
no,1,1.04,0.66651,0.67368,0.574472,1.0430395,2.022819
no,1,1.09,0.32021,0.66651,0.67368,0.574472,1.0430395
no,1,1.14,0.020524,0.32021,0.66651,0.67368,0.574472
no,1,1.19,0.262705,0.020524,0.32021,0.66651,0.67368
no,1,0.74,2.0322455,2.1397895,1.5506796666666667,1.0845885,0.9498150000000001
no,1,0.790001,2.2358526666666667,2.0322455,2.1397895,1.5506796666666667,1.0845885
