20.000000	46
0.045001	0.014258	0.256800
0.050000	0.071607	0.603088
0.095001	0.326909	0.527113
0.100000	0.325382	0.794187
0.145001	1.221386	0.845853
0.150001	0.979765	1.014764
0.180000	1.872040	0.929237
0.195001	2.162753	0.794335
0.200000	2.731920	0.853796
0.235001	2.735359	0.570649
0.245001	3.036726	0.591343
0.290000	3.115975	0.462920
0.295001	3.538443	0.496472
0.295001	3.981481	0.741228
0.345000	3.359991	0.366821
0.345001	3.119354	0.500699
0.370000	3.407848	0.462040
0.395001	2.840846	0.496485
0.395001	3.724826	0.980458
0.445001	2.741255	0.545574
0.445001	2.702739	0.545138
0.495001	2.141406	0.782595
0.545000	2.795369	0.473827
0.545001	2.074921	0.703627
0.595001	2.387386	0.595932
0.640000	3.266964	0.671519
0.645001	2.805898	0.512251
0.690001	3.313352	0.456234
0.695001	2.995177	0.339875
0.740000	3.405074	0.351169
0.745001	3.164433	0.213006
0.790000	3.529494	0.544258
0.795001	3.043014	0.415530
0.840000	3.288869	0.488181
0.885001	2.505533	0.625160
0.890000	2.491499	0.494251
0.890000	3.072802	0.775553
0.940000	2.237273	0.405460
0.940000	2.140791	0.442955
0.990000	1.917054	0.575270
1.040000	2.436861	0.337897
1.040000	1.944352	0.540393
1.090001	2.392780	0.445000
1.115001	2.643852	0.410188
1.140000	2.827449	0.519464
1.190000	3.104699	0.515130
30.000000	60
0.050000	0.000198	0.674187
0.050001	0.036573	0.591822
0.090000	0.163974	0.771361
0.095000	1.155809	0.846004
0.100001	0.398194	0.983727
0.145001	1.539960	0.810419
0.150000	1.125572	1.023927
0.175001	2.190954	1.051359
0.195000	1.514979	1.033036
0.200000	3.199739	1.350214
0.245001	1.570696	1.112895
0.245001	3.233193	1.221348
0.295000	2.845715	0.949404
0.295001	1.576956	1.098743
0.330001	2.650432	0.872623
0.345001	1.482199	0.934594
0.395000	2.891937	1.170873
0.395001	1.379355	0.896924
0.445001	1.581855	0.634362
0.445001	2.223668	0.562641
0.495001	1.777911	0.335230
0.495001	2.025558	0.245623
0.545001	1.923558	0.252646
0.545001	2.220344	0.235987
0.595000	2.152796	0.162385
0.595001	2.270925	0.280493
0.645001	2.292791	0.427343
0.690000	2.379419	0.393286
0.695001	2.838932	0.700167
0.735001	3.167224	0.724446
0.740000	2.539490	1.009193
0.745001	4.221649	1.252051
0.790001	2.779892	0.868341
0.795001	4.186921	1.122838
0.840001	3.008167	0.761934
0.890000	3.233517	0.481274
0.940000	3.431154	0.387900
0.940003	3.590791	0.304571
0.990000	3.473319	0.214767
0.990000	3.725050	0.178454
1.040000	3.770172	0.301147
1.040000	3.701740	0.355394
1.090000	3.869017	0.615197
1.120001	4.408411	0.594920
1.140000	4.117749	0.595281
1.140001	5.232657	0.982819
1.190000	4.810946	0.616769
1.190001	4.406184	0.521699
1.230000	4.158978	0.649950
1.240000	3.876532	0.536900
1.240000	3.805111	0.444524
1.265001	3.327924	0.458674
1.290000	3.440569	0.277030
1.290001	3.227702	0.351031
1.335001	3.470151	0.331117
1.340000	3.160138	0.652506
1.385001	3.763641	0.481938
1.435001	4.099198	0.541029
1.485001	4.222785	0.585048
1.525000	4.340346	0.367224
40.000000	78
0.050000	0.007452	0.697921
0.050001	0.022948	0.602917
0.060001	0.326355	0.589298
0.100001	1.173361	0.853071
0.100001	0.218632	1.026595
0.150000	1.228344	0.633486
0.150001	1.400601	0.626452
0.195000	1.934851	0.839211
0.200001	1.435418	0.503548
0.245001	2.168494	0.609740
0.250001	1.497079	0.457465
0.295001	2.264051	0.683527
0.300001	1.400951	0.610752
0.345000	1.387928	0.601018
0.345001	2.345995	0.796208
0.395000	1.361848	0.607396
0.395001	2.072831	0.563532
0.445000	1.375017	0.725636
0.445001	2.220425	0.615086
0.495000	1.483363	0.719028
