20.000000	174
0.024999	0.046148	0.566481
0.044999	0.346092	0.393280
0.050000	0.007632	0.738286
0.094999	0.979557	0.782915
0.100000	0.459570	0.787752
0.144999	1.216106	0.730215
0.150000	2.044558	1.231403
0.194999	0.848514	0.696783
0.200000	1.753799	0.897926
0.245000	0.241696	1.071514
0.250000	0.939899	0.623938
0.280000	0.919809	0.616965
0.295000	0.050540	0.763896
0.344999	0.318483	0.866082
0.394999	0.815510	0.629771
0.395000	1.173538	0.951802
0.444999	1.962528	1.323934
0.445000	1.120049	1.527251
0.494999	2.813589	1.426540
0.500000	4.070058	1.850818
0.544999	2.392428	1.769673
0.544999	4.856101	1.712071
0.594999	2.521545	2.719514
0.594999	5.237307	2.063145
0.644999	5.920172	2.093562
0.650000	6.714846	2.474131
0.689999	7.934705	3.054805
0.694999	3.011746	3.914283
0.740000	7.777165	2.993482
0.745000	3.586340	3.486302
0.790000	7.753356	3.218827
0.794999	4.264406	2.910267
0.840000	7.864257	2.829832
0.844999	4.570185	2.425728
0.890000	7.841203	2.305214
0.895000	5.430236	1.971140
0.940000	6.240126	1.565926
0.940000	7.721604	1.147587
0.990000	7.650402	1.115753
1.040000	8.366394	1.161367
1.040000	7.575125	1.151469
1.090000	7.482996	1.239385
1.130000	7.254312	1.887571
1.140000	10.256664	2.493153
1.140000	6.674285	2.797663
1.149999	10.515456	2.972600
1.190000	10.961261	3.458324
1.190000	6.744009	2.974235
1.240000	6.890693	2.872779
1.244999	6.679681	3.215065
1.284999	11.330609	4.205463
1.284999	6.717997	3.222586
1.290000	11.370809	3.334530
1.334999	6.591744	3.768516
1.340000	11.115528	3.275758
1.374999	10.979705	3.293589
1.384999	6.168443	3.999428
1.390000	10.962604	3.344422
1.434999	6.235002	3.400883
1.439999	11.186713	4.495620
1.474999	6.303975	2.755259
1.485000	6.305340	1.993328
1.534999	6.303890	1.999099
1.540000	6.300803	0.231017
1.584999	6.391137	0.212961
1.634999	6.662748	0.239287
1.684999	6.726254	0.225747
1.734999	6.641947	0.129955
1.784999	6.737104	0.063442
1.835000	6.760894	0.104745
1.885003	6.729588	0.120276
1.930000	6.643160	0.113922
1.980000	6.573615	0.112993
2.030000	6.514452	0.116324
2.080000	6.480957	0.114546
2.130000	6.556863	0.051188
2.180000	6.623623	0.082036
2.230000	6.609765	0.078449
2.279999	6.581860	0.124592
2.330000	6.582212	0.158710
2.379999	6.735484	0.117034
2.430000	6.839526	0.169738
2.479999	6.825022	0.122359
2.524999	6.714470	0.127791
2.575000	6.722947	0.174948
2.624999	6.822852	0.161428
2.675003	6.955015	0.199151
2.724999	7.032339	0.204731
2.775000	7.093536	0.158452
2.825000	7.244177	0.202001
2.874999	7.271671	0.228481
2.924999	7.089759	0.138789
2.974999	6.981420	0.172689
3.024999	6.945916	0.151467
3.074999	6.927912	0.100415
3.124999	6.882518	0.199294
3.170000	6.873515	0.260415
3.220000	7.089461	0.196380
3.270000	7.306240	0.265410
3.320000	7.279381	0.195087
3.370000	7.270489	0.112076
3.419999	7.389122	0.078352
3.470000	7.400681	0.192790
3.520000	7.371554	0.284032
3.570000	7.330761	0.272149
3.620000	6.970014	0.307609
3.670000	6.814980	0.392433
3.720000	7.135151	0.168324
3.764999	7.168976	0.167331
3.814999	7.125402	0.130779
3.864999	7.161896	0.037571
3.915000	7.171719	0.245728
3.964999	7.153444	0.470362
4.015000	7.240665	0.503785
4.035000	7.767501	0.443137
4.065000	8.123794	0.604516
4.114999	7.909062	0.471758
4.164999	7.914684	0.395788
4.170000	8.628138	0.742090
4.214999	8.461627	0.581006
4.264999	7.657187	0.866569
4.315000	7.601849	1.101761
4.364999	8.378791	0.681431
4.410000	9.182213	0.958962
4.459999	9.146686	0.713089
4.510000	9.026654	0.305313
4.559999	9.029112	0.215400
4.610000	8.933860	0.243613
4.660000	8.722769	0.243875
4.710000	8.657367	0.250522
4.735000	8.519014	0.214790
4.760000	8.439388	0.156512
4.810000	8.355718	0.174981
4.860000	8.413906	0.094790
4.910000	8.511258	0.092641
4.960000	8.533125	0.101770
5.004999	8.536939	0.092731
5.054999	8.618593	0.086590
5.104999	8.626176	0.087497
5.139999	8.682377	0.090475
5.155000	8.742562	0.077508
5.205000	8.738206	0.058541
5.254999	8.800683	0.102268
5.304999	8.753100	0.109851
5.355001	8.765606	0.177067
5.404999	8.605799	0.161474
5.420000	8.534119	0.161540
5.455000	8.438719	0.169104
5.504999	8.410419	0.133354
5.554999	8.374461	0.103796
5.580000	8.287806	0.111242
5.605000	8.220428	0.286175
5.650000	8.324520	0.477260
5.700000	8.439606	0.711806
5.724999	8.827172	0.975564
5.750000	9.366672	1.692801
5.800000	9.834603	2.260080
5.850000	10.733312	2.459135
5.900000	12.954179	2.464925
5.950000	13.949024	2.336587
6.000000	14.567664	1.869429
6.049999	15.262396	1.323779
6.070000	15.495368	1.253155
6.100000	15.959422	1.327994
6.149999	16.824049	1.356097
6.200000	17.528975	1.362102
6.244999	18.134774	1.240131
6.284999	18.790602	1.075767
6.295000	18.970246	0.785235
6.344999	19.267153	0.582072
6.394999	19.682304	0.504096
6.444999	19.515070	0.323799
6.495000	19.716040	0.252704
6.544999	19.827443	0.209008
30.000000	152
0.049999	0.033439	0.303440
0.050000	0.059400	0.563018
0.099999	0.392178	0.785537
0.100000	0.416662	0.760068
0.129999	1.073751	0.717110
0.150000	1.935151	1.033316
0.150000	1.090121	0.540986
0.199999	1.720272	0.554766
0.200000	1.468660	0.369708
0.249999	0.871664	0.527040
0.250000	1.270946	0.485867
0.294999	1.488536	0.670460
0.300000	0.920755	0.462704
0.344999	0.351159	0.657248
0.345000	0.680563	0.457344
0.394999	0.246204	0.339425
0.395000	0.260335	0.485609
0.444999	0.414668	0.425474
0.445000	0.335495	0.928115
0.454999	1.355959	0.965990
0.494999	0.148262	1.480925
0.495000	2.353438	1.406468
0.545000	1.223441	1.486206
0.554999	2.509501	1.456208
0.569999	3.152057	1.120134
0.594999	3.553435	1.214275
0.595000	4.501186	1.087831
0.644999	4.033373	0.658832
0.645000	4.572469	0.664745
0.694999	4.063986	0.683699
0.695000	5.075915	1.512582
0.744999	3.675156	1.737661
0.795000	2.978240	2.078368
0.844999	2.839688	2.204144
0.889999	7.418766	3.695455
0.895000	3.317987	2.799468
0.905000	4.334639	3.052638
0.939999	8.372314	3.223526
0.945000	5.129542	3.303945
