20.000000	48
0.049999	0.027300	0.492141
0.099999	0.236447	0.423511
0.099999	0.298919	0.488883
0.145000	0.807741	0.520750
0.149999	0.822472	0.768734
0.195000	1.063343	0.667326
0.229999	1.413685	0.559880
0.245000	2.410050	1.295190
0.245000	1.230334	0.593948
0.295000	1.291250	0.652295
0.295002	0.962677	0.728138
0.345000	0.463485	0.514617
0.345000	0.591703	0.411681
0.395000	0.241705	0.721756
0.395000	0.433334	0.614754
0.415000	1.066975	0.523302
0.445000	1.551784	0.826468
0.495000	1.176565	0.384658
0.495000	0.771060	0.627146
0.544999	1.170079	0.607081
0.545000	1.042015	0.675370
0.549999	1.896096	0.691633
0.595000	2.337479	0.843672
0.595000	1.512280	0.493816
0.645000	1.971876	0.272368
0.645000	1.868219	0.251201
0.695000	1.787571	0.163152
0.745000	1.748814	0.150384
0.745000	1.853853	0.106359
0.789999	1.981372	0.361633
0.795000	1.677692	0.391831
0.839999	1.783517	0.761713
0.839999	1.242862	0.650254
0.889999	0.907886	0.588190
0.889999	0.245040	0.855887
0.939999	0.608561	0.351559
0.989999	0.633471	0.274296
0.989999	0.802092	0.410431
1.039999	0.890355	0.331300
1.089999	0.994311	0.367527
1.089999	1.570068	0.566240
1.139999	1.070785	0.339831
1.140000	1.537588	0.418189
1.190000	1.031423	0.358540
1.190000	1.501793	0.454589
1.219999	1.010617	0.324499
1.239999	0.989786	0.258856
1.289999	0.928903	0.335950
30.000000	66
0.050000	0.062270	0.271782
0.050001	0.007301	0.530520
0.095001	0.328681	0.467822
0.100000	0.446458	0.648855
0.145001	0.916500	0.640859
0.150000	1.077432	0.774483
0.175000	1.692526	0.728169
0.195001	1.582064	0.617894
0.200000	2.485015	0.843535
0.245001	1.603648	0.701034
0.250000	2.456786	0.728879
0.274999	2.743969	1.071674
0.295001	1.235752	1.074889
0.299999	2.803794	1.118811
0.345001	0.965558	1.202134
0.350002	1.942557	0.644166
0.355001	1.905547	0.572073
0.394999	1.432230	0.584851
0.395001	2.121635	0.409401
0.410000	1.872617	0.303470
0.444999	2.257360	0.657571
0.445001	1.512387	0.438608
0.494999	1.739438	0.381950
0.495001	1.296172	0.470015
0.544999	1.517761	0.187395
0.545001	1.198923	0.447709
0.594999	1.612099	0.285985
0.595000	1.474493	0.424861
0.644999	1.942386	0.411434
0.645001	1.900676	0.335707
0.694999	2.239830	0.421988
0.695001	2.153820	0.531829
0.740000	2.380716	0.442579
0.744999	2.741782	0.666105
0.774999	3.241795	0.856463
0.790000	2.339939	0.954680
0.794999	3.975743	1.295091
0.840001	2.306919	1.060935
0.844999	3.687179	1.078248
0.890000	2.407901	1.009141
0.894999	3.392334	0.758353
0.940000	2.483527	0.870175
0.944999	3.423029	0.646505
0.990000	2.768192	0.668934
0.990000	3.623308	0.673799
1.040000	3.776293	0.603814
1.040000	2.962996	0.834899
1.090000	4.063969	0.621354
1.090001	3.248209	0.916171
1.140000	4.287170	1.170195
1.190000	4.398808	1.598017
1.240000	1.980448	1.955223
1.240000	4.285300	1.864955
1.270000	1.568236	1.924305
1.290000	4.143428	2.048043
1.290000	1.432135	2.077784
1.335001	1.623690	2.043352
1.340001	4.512855	2.043448
1.385001	2.362411	1.726759
1.390000	4.749372	1.874018
1.435001	2.963940	1.453810
1.440000	4.769738	1.519889
1.485001	3.213122	1.110329
1.490000	4.810461	1.486523
1.535000	3.227298	1.105243
1.580000	3.204363	0.927390
40.000000	76
0.049999	0.049190	0.215161
0.050000	0.010968	0.534185
0.094999	0.248435	0.525413
0.095001	0.361797	0.803843
0.124999	0.991010	0.849074
0.130000	1.096925	0.813088
0.144999	2.007094	0.879629
0.145001	2.163232	0.697294
0.194999	1.951139	0.430881
0.195001	1.790006	0.471758
0.235001	1.718784	0.505632
0.244999	1.444976	0.801466
0.245001	2.789418	1.349739
0.295000	1.955760	0.837773
0.300000	2.600588	1.458044
0.345000	0.289915	1.752849
0.345001	2.046819	1.114840
0.395000	0.293518	1.332354
0.395001	1.283084	0.825314
0.420000	1.415802	0.900075
0.444999	0.168658	1.082166
0.445001	1.810700	1.104103
0.494999	0.201644	1.088016
0.495001	1.400003	0.797737
0.544999	0.616588	0.828755
0.545000	1.397511	0.604484
0.594999	1.110835	0.532889
0.595001	1.643756	0.517152
0.644999	1.495686	0.460771
0.645001	2.039075	0.540299
0.690000	1.807335	0.669260
0.695001	2.333414	0.745833
0.740000	2.584986	0.617346
0.750000	3.083410	0.753421
0.790000	3.616629	0.960011
0.790001	2.495893	0.746062
0.840000	2.502831	0.743317
0.850000	3.811279	1.144183
0.890000	2.509797	0.550358
0.940000	2.662117	0.489380
0.989999	2.644950	0.689265
0.990001	2.795802	0.445269
1.024999	2.884923	0.521766
1.040000	3.824479	0.886289
1.040001	2.828019	0.664877
1.089999	3.680071	0.533098
1.090000	3.218652	0.542302
1.134999	3.709252	0.469369
1.140000	3.344969	0.427394
1.189999	4.099209	0.601196
1.190000	3.571541	0.345760
1.235000	3.808468	0.501916
1.240000	3.543035	0.619660
1.265001	4.129771	0.535707
1.290000	4.799594	1.083218
1.334999	3.534485	0.760918
1.335001	4.529459	0.803278
1.384999	3.264418	0.957612
1.385001	4.209857	0.675620
1.434999	3.556649	0.578783
1.435001	3.966443	0.559724
1.484999	3.315032	0.681298
1.485001	4.126901	1.149268
1.534999	3.124039	0.911531
1.535001	4.212788	1.767099
1.584999	1.697554	1.748824
1.585000	3.239131	1.318440
1.635000	1.136637	1.903296
1.635001	2.879178	1.023733
1.684999	1.644785	1.438119
1.685001	3.196426	1.130557
1.735000	2.560506	1.042028
1.735001	3.844579	1.212383
1.755000	2.890670	1.147692
1.785001	4.407825	1.235029
1.835001	4.671621	1.143878
50.000000	97
