0.050000	0.606949
0.050000	0.050141
0.100000	1.157350
0.100000	0.277689
0.149999	0.639695
0.150000	0.731137
0.200000	0.493707
0.250000	0.489701
0.300000	0.758815
0.300000	0.530401
0.305000	0.389923
0.349999	0.418399
0.350000	1.460233
0.395000	0.077230
0.400000	0.665151
0.445000	0.427911
0.495000	0.400957
0.495000	0.295242
0.545000	0.318681
0.545000	0.584292
0.595000	0.090058
0.645000	0.167801
0.695000	0.403035
0.745000	0.550328
0.745000	1.584998
0.795000	0.650831
0.795000	1.670637
0.810000	2.454052
0.845000	0.809189
0.895000	0.836279
0.945000	0.794643
0.955000	1.766927
0.995000	2.012866
0.995000	1.918476
1.040000	1.719140
1.040001	2.138574
1.090000	1.302936
1.140000	0.879120
1.140000	2.402103
1.185000	0.892629
1.190000	2.034352
1.190000	2.449566
1.240000	1.484463
1.240000	2.617701
1.275000	1.479958
1.290000	1.943820
1.340000	1.381407
1.340003	2.841601
1.390000	1.073869
1.390000	2.905624
1.440000	1.055155
1.440000	3.000069
1.490000	0.385679
1.490000	2.402702
1.540000	0.581409
1.590000	0.727660
1.634999	0.018181
1.640000	2.479899
1.685000	0.608751
1.735000	0.847776
1.785000	2.745834
1.804999	2.711543
1.835000	2.730652
