20.000000	86
0.050000	0.253335	0.208187
0.050000	0.020080	0.227696
0.050000	0.004289	0.230780
0.095001	0.136746	0.175977
0.100000	0.393059	0.340805
0.100000	0.192269	0.338566
0.100001	0.405596	0.345806
0.145000	0.941204	0.662191
0.150000	0.141157	1.018336
0.150000	0.898285	0.888250
0.160000	1.858166	1.166766
0.180000	1.551145	0.951952
0.195001	2.500938	1.293247
0.200000	0.140514	1.943545
0.200000	1.742789	1.061035
0.200001	2.431835	1.405788
0.230000	2.222567	1.294682
0.245000	0.048388	2.084810
0.245001	1.796914	1.095448
0.250000	2.957446	1.844258
0.295000	1.179655	1.040701
0.295001	0.443937	1.480230
0.300000	2.195895	1.187698
0.345001	0.858699	0.658523
0.350000	1.546452	0.672475
0.395000	0.942169	0.691127
0.395001	1.101197	0.379502
0.400000	1.347441	0.302885
0.420000	1.798002	0.641302
0.445001	1.289903	0.241557
0.445001	1.065246	0.577913
0.450000	1.296478	0.428898
0.495001	1.239890	0.404399
0.495001	2.184577	0.872149
0.495001	1.214248	0.473565
0.499999	1.467784	0.388350
0.544999	1.766864	0.594509
0.545000	1.050046	0.560620
0.545001	1.572340	0.466927
0.580000	0.767032	0.943569
0.594999	1.954251	0.790141
0.595000	2.010731	0.713515
0.595001	1.577817	0.872130
0.605001	3.062452	1.483338
0.644999	2.148316	0.879526
0.645001	0.554310	1.843445
0.645001	1.822708	0.922199
0.690000	3.050802	1.537763
0.690000	2.188092	1.018287
0.694999	2.280052	1.168849
0.695001	0.978412	1.676241
0.695001	3.284746	1.750436
0.710001	0.116282	2.178870
0.740001	2.807041	1.720935
0.745000	2.519520	1.417009
0.745001	0.185485	2.222902
0.745001	2.759982	1.334761
0.790001	2.832822	1.420604
0.794999	2.105451	1.116868
0.795000	0.871138	1.320819
0.795001	2.045703	0.967874
0.840000	0.959365	0.873594
0.844999	1.246016	0.672993
0.880000	0.704687	0.905832
0.890000	2.348802	1.420414
0.890000	0.657679	0.767443
0.894999	0.952953	0.818956
0.940000	1.145739	0.739257
0.940000	0.670958	0.777051
0.940001	2.298400	1.264643
0.945000	1.098506	0.602815
0.990000	1.368362	0.531926
0.990000	1.072107	0.655732
0.990001	1.792786	0.501416
0.994999	1.443231	0.254495
1.030000	1.647030	0.284192
1.040000	1.364373	0.282956
1.040001	1.717688	0.230986
1.044999	1.567120	0.125502
1.080000	1.576026	0.130919
1.090000	1.448917	0.193176
1.130000	1.668559	0.180777
1.140001	1.690810	0.285670
1.140002	1.327341	0.314163
1.190000	1.778391	0.387567
1.190000	1.163856	0.476816
30.000000	125
0.025001	0.002727	0.077235
0.049998	0.010193	0.168014
0.050000	0.010208	0.171109
0.075000	0.136084	0.334060
0.099997	0.321658	0.411669
0.100000	0.193208	0.925853
0.125001	0.899235	0.716727
0.149997	0.983688	0.731552
0.149999	2.184850	1.248480
