20.000000	91
0.049999	0.010732	0.035361
0.050000	0.017805	0.135710
0.050000	0.001682	0.715268
0.050001	0.070892	0.632816
0.054999	0.283400	0.558383
0.094999	1.574434	1.359191
0.099999	0.363662	0.642728
0.100001	0.333151	1.017488
0.100001	0.279558	1.334404
0.110002	1.318894	0.891974
0.144999	2.254856	1.257136
0.150000	2.283338	1.016727
0.150000	1.262739	1.106753
0.194999	2.092198	0.638244
0.195000	1.861262	0.757697
0.199999	3.330132	1.548561
0.200000	2.419808	0.671463
0.200000	1.240485	1.254929
0.215001	2.221639	0.821782
0.240000	2.584452	0.739184
0.244999	1.973542	0.834225
0.245001	3.497599	1.148481
0.250000	2.910518	0.637303
0.294999	1.920811	0.924567
0.295001	2.951276	0.565018
0.299999	2.554374	0.407448
0.300000	2.364799	0.445293
0.314999	2.723250	0.416545
0.345000	3.050207	0.736206
0.345001	2.484914	0.373124
0.345001	1.905722	0.829847
0.349999	2.155747	0.572488
0.355000	2.511839	0.545454
0.365000	3.083991	0.775761
0.394999	2.239977	0.643100
0.395001	3.454680	1.168215
0.395001	2.655338	0.629074
0.400000	2.039807	0.755358
0.445000	1.709493	1.004481
0.445001	2.980430	0.831731
0.445001	2.133081	0.472067
0.449999	2.167513	0.486189
0.460000	2.572889	0.484922
0.495000	1.646933	0.774549
0.495000	2.500897	0.503915
0.495001	2.729306	0.641720
0.499999	2.224889	0.407441
0.544999	1.759517	0.681112
0.545000	2.562777	0.483884
0.545001	2.199211	0.301583
0.545001	2.247593	0.364913
0.594999	1.941316	0.518630
0.595000	2.587404	0.465096
0.595000	2.747386	0.562552
0.595001	1.953691	0.976258
0.620000	3.019956	0.676348
0.645000	2.228338	0.807412
0.645001	3.817672	1.265901
0.665001	2.731237	0.569983
0.690000	2.629697	0.608396
0.695000	3.195859	0.437437
0.695001	3.185654	0.424867
0.740000	2.722214	0.386544
0.745000	3.220300	0.524048
0.745001	2.592857	0.394757
0.790000	2.293264	0.495085
0.795000	2.839786	0.394615
0.795001	2.443050	0.487584
0.795001	2.421251	0.527377
0.805000	2.527848	0.752633
0.840000	1.340105	0.846115
0.845000	1.876742	0.596788
0.845001	1.324433	0.614159
0.845001	1.799600	0.597554
0.890000	0.972566	0.545280
0.890000	0.924362	0.438510
0.894999	1.300072	0.364674
0.895001	1.194088	0.241862
0.940000	0.817523	0.286762
0.945000	1.063663	0.159608
0.945001	0.950951	0.218970
0.990000	0.987629	0.217236
0.994999	1.093288	0.190618
1.040000	1.371022	0.288929
1.040001	1.285846	0.240548
1.045000	1.360672	0.228200
1.089999	1.675871	0.249658
1.090000	1.522899	0.185718
1.094999	1.691704	0.169043
1.140000	1.752821	0.132814
1.140000	1.663166	0.097515
30.000000	107
0.049999	0.012756	0.169308
0.050000	0.005333	0.183720
0.050001	0.000738	0.211952
0.099999	0.305666	0.302527
0.100000	0.216844	0.512063
0.100001	0.291891	0.538280
0.144999	0.827277	0.569994
0.149999	1.263583	0.682993
0.150001	0.937692	0.916236
0.165001	1.730304	0.741161
0.184999	1.758190	0.641690
0.194999	2.726554	1.090843
0.195001	2.530996	0.653103
0.199999	1.888593	0.631931
0.200000	1.600082	0.994865
0.225001	2.472667	0.486793
0.244999	2.804985	0.709144
0.245000	2.827507	0.629597
0.249999	2.190688	0.601796
0.250000	3.292267	0.894100
0.294999	2.475619	0.471241
0.295001	2.316697	0.519844
0.299999	2.063072	0.850090
0.300000	2.990431	0.657418
0.315001	2.648835	0.488295
0.325001	3.240934	0.869522
0.344999	2.076750	0.897194
0.345000	3.076163	0.677293
0.350000	2.077644	0.929251
0.350000	3.222829	0.753780
0.380000	2.351443	0.702935
0.394999	3.279450	0.782577
0.395000	3.211262	0.632632
0.395001	2.420154	0.526835
0.444999	2.490283	0.518638
0.445000	2.495994	0.469896
0.445001	1.885644	0.574043
0.465000	2.807734	0.637666
0.480000	1.914863	0.819299
0.494999	2.205385	0.601428
0.495000	3.288835	0.896138
0.495001	2.873782	0.573400
0.495001	2.219971	0.772825
0.520000	2.830001	0.426979
0.545000	2.943014	0.439693
0.545000	3.277547	0.720414
0.545001	2.285746	0.601187
0.594999	2.667862	0.459986
0.595000	2.704912	0.462100
0.595001	1.918377	0.564492
0.644999	2.331725	0.321575
0.645000	2.569520	0.400008
0.645001	1.960064	0.483911
0.685001	2.383415	0.442315
0.694999	2.334782	0.479902
0.695000	2.717740	0.443816
0.695001	3.301666	0.718056
0.739999	2.654838	0.347407
0.745000	2.784113	0.249450
0.745001	2.764670	0.270275
0.745001	3.067871	0.351619
0.790000	2.843072	0.233938
0.795000	2.963185	0.563625
0.795001	2.487116	0.841601
0.834999	3.199545	0.563343
0.840000	4.211678	1.222590
0.840001	2.765438	0.879968
0.845000	3.227356	0.562391
0.845001	3.619570	0.547216
0.890000	3.925448	0.720358
0.890001	2.956234	0.784611
0.894999	3.448895	0.435775
0.895000	3.782302	0.477992
0.920000	4.103268	0.712759
0.940000	3.130958	0.835783
0.945000	3.610393	0.487065
0.945001	3.989555	0.742658
0.980000	4.455131	0.910442
0.990000	3.357980	0.986853
0.990000	5.331088	1.627292
0.994999	3.890674	0.725675
1.040000	3.360914	0.851108
1.090000	3.467781	0.797674
1.090003	3.739117	0.314785
1.139999	3.188850	0.583223
1.140000	3.531842	0.504840
1.140000	3.643454	0.874581
1.140001	4.331822	1.589801
1.189999	2.688015	1.031784
1.190000	1.918819	1.292459
1.190000	2.277580	0.998563
1.219999	1.547692	0.843195
1.239999	1.312482	0.880834
1.240000	2.238322	0.678879
1.240000	2.875385	1.440923
1.240001	1.343802	0.892436
1.290000	1.765507	0.705839
1.290000	0.809304	1.215940
1.290001	2.424654	1.157847
1.310000	1.680469	0.675365
1.325001	0.624704	1.352306
1.340000	2.229820	0.748584
1.384999	1.698213	0.554946
1.390000	2.314387	0.804332
1.435000	1.834388	0.286878
1.484999	1.817507	0.259896
1.534999	1.911197	0.243064
40.000000	124
0.045000	0.041761	0.068328
0.050000	0.159072	0.112862
0.050001	0.026570	0.113301
0.094999	0.045449	0.300716
0.095001	0.241062	0.283972
0.100000	0.032399	0.591700
0.145000	0.746067	0.513539
0.150000	0.548108	0.504600
0.150000	1.164492	0.596807
0.190000	1.082001	0.505290
0.194999	1.228794	0.513684
0.195001	1.702533	0.425764
0.200000	1.930884	0.572303
0.200000	1.842678	0.467872
0.210000	2.044426	0.355080
0.244999	2.754799	0.729950
0.245000	2.033686	0.351389
0.245000	2.329484	0.383589
0.250000	2.061525	0.345363
0.294999	1.723898	0.502599
0.295001	2.021818	0.375744
0.295001	2.278040	0.457254
0.300000	2.460856	0.626635
0.344999	1.386440	0.744136
0.345000	2.197346	0.639367
0.345001	1.858414	0.499308
0.350000	1.684893	0.527323
0.394999	1.039010	0.803827
0.395001	2.164599	0.982502
0.399999	0.885306	0.851196
0.440000	0.644146	1.101698
0.444999	1.661931	0.633394
0.445000	2.062740	0.858394
0.445001	1.951156	0.669449
0.494999	1.141242	0.735709
0.495001	2.057830	0.459188
0.514999	1.485048	0.549580
0.544999	1.857508	0.509736
0.545001	2.270851	0.737151
0.545001	2.111529	0.614533
0.590000	1.062703	1.027099
0.594999	1.300479	0.873653
0.595000	2.271778	0.823599
0.595001	2.335423	0.866572
0.595001	2.253960	0.706704
0.644999	0.993277	1.275236
0.645001	2.283323	0.864825
0.690000	1.553734	1.176860
0.690000	2.652735	1.313659
0.695000	0.816704	2.041710
0.695001	3.838959	1.890216
0.700000	3.868463	2.026309
0.739999	1.523121	2.006340
0.740000	4.395831	2.158777
0.744999	1.028616	2.110188
0.745001	3.594990	1.906729
0.790000	1.723425	1.549225
0.794999	0.998312	1.954150
0.795001	3.376029	1.630934
0.840000	1.851630	1.333729
0.840001	4.041516	1.965042
0.844999	1.194188	2.206024
0.845001	3.393311	1.493298
0.865001	4.417450	1.743896
0.890000	2.015003	1.872332
0.890001	5.066018	2.428872
0.890001	3.728227	1.456346
0.894999	1.348133	2.135993
0.940000	2.372160	1.743815
0.940000	3.876703	1.698911
0.944999	1.331672	2.094629
0.985001	4.552675	2.244931
0.990000	2.571209	1.385671
0.990000	3.949579	1.890568
0.994999	1.333686	2.098168
1.040000	1.610915	1.761361
1.040000	4.076703	2.019497
1.090000	1.610462	1.508403
1.090001	4.073813	1.787078
1.124999	1.893255	1.438782
1.140000	2.770057	1.043665
1.189999	3.316651	1.071996
1.190000	2.046493	1.823751
1.190000	4.148420	1.521717
1.200000	4.617339	1.728203
