20.000000	46
0.050000	0.008114	0.303134
0.050001	0.021232	0.719462
0.075000	0.385635	0.934797
0.100000	0.372773	0.889124
0.100001	1.368064	0.923393
0.145000	2.154415	1.224750
0.149999	0.939930	0.839583
0.195000	2.106001	0.764337
0.200000	1.378799	0.507274
0.245003	1.774872	0.592229
0.250000	1.126114	0.506934
0.295000	1.393866	0.303118
0.300000	1.016777	0.804737
0.344999	1.010640	0.746869
0.345001	1.606329	0.826823
0.350001	2.692828	1.399757
0.394999	1.055864	1.230668
0.395000	2.974091	1.316506
0.444999	1.217097	1.257120
0.445000	2.604076	0.935357
0.490000	1.730823	0.830590
0.494999	2.632607	0.711049
0.495000	2.435579	0.348237
0.544999	2.237963	0.360153
0.545000	2.486708	0.248558
0.594999	2.086213	0.464301
0.595001	2.729259	0.420743
0.644999	2.230421	0.479152
0.645001	2.830301	0.442779
0.694999	2.430283	0.475570
0.695000	3.031920	0.465287
0.744999	2.602441	0.415387
0.745000	3.252506	0.578242
0.790000	3.176221	0.542022
0.794999	2.734585	0.350203
0.840001	2.487765	0.542319
0.844999	2.317242	0.689624
0.890001	2.876051	0.638838
0.894999	1.805785	0.959541
0.940000	3.474194	1.066129
0.944999	2.196057	0.914928
0.990000	2.652107	0.665901
0.990001	3.648606	0.949584
1.040000	2.871582	0.479868
1.090000	2.791012	0.439750
1.140000	2.680261	0.573458
30.000000	64
0.050000	0.014364	0.162755
0.050000	0.000267	0.495953
0.060000	0.132966	0.646618
0.100000	0.269711	0.721927
0.149999	0.945502	0.787806
0.150000	1.307696	0.735643
0.179999	1.468239	0.612575
0.199999	2.089626	0.859563
0.200000	1.161917	0.616973
0.244999	1.658069	0.470263
0.249999	1.050563	0.840953
0.260000	2.186435	0.777015
0.290000	1.199586	0.798127
0.295000	2.262870	0.718530
0.300000	2.340666	0.714673
0.345000	1.627507	0.504610
0.349999	1.976739	0.513600
0.394999	1.295870	0.729389
0.424999	2.075218	0.665435
0.440000	1.097450	1.108064
0.444999	2.234024	0.716474
0.444999	3.001524	1.171899
0.494999	1.922666	0.665740
0.539999	1.790339	0.707163
0.544999	2.269010	0.421569
0.545000	2.684200	0.576632
0.594999	2.329808	0.281157
0.595000	2.201281	0.221447
0.644999	2.392791	0.195898
0.645000	2.146793	0.320583
0.694999	2.184830	0.323679
0.694999	2.423319	0.546539
0.725000	2.811436	0.602581
0.744999	2.551067	0.617830
0.745000	3.644383	0.889510
0.794999	3.468711	0.602575
0.795000	2.737154	0.564151
0.844999	2.927933	0.417048
0.845000	3.254181	0.279441
0.890000	3.198692	0.252942
0.894999	3.075200	0.286851
0.940000	3.370935	0.172281
0.945000	3.421299	0.432262
0.990000	3.541556	0.415868
0.995000	3.496149	0.408472
1.010000	4.385231	0.720224
1.040000	3.792091	0.381219
1.090000	3.811911	0.375148
1.090000	4.364968	0.441356
1.129999	3.995129	0.246283
1.140000	4.087923	0.609152
1.140000	3.798605	0.524767
1.189999	3.670898	0.614112
1.190000	2.743589	0.866173
1.195000	3.516078	0.532657
1.204999	2.629946	0.866219
