20.000000	41
0.049999	0.005110	0.642824
0.095000	0.333046	0.538274
0.099999	0.373017	0.734051
0.144999	1.003494	0.678234
0.150000	1.107846	0.712927
0.194999	1.645703	0.677174
0.200000	1.705573	0.492109
0.244999	2.226703	0.570745
0.249999	1.943686	0.585898
0.285000	2.226129	0.499667
0.294999	2.110844	0.507798
0.300000	3.257594	1.153459
0.345000	1.961481	0.593793
0.349999	2.504739	0.541224
0.394999	1.980570	0.578371
0.399999	2.180090	0.356813
0.444999	1.904473	0.531963
0.449999	2.216308	0.438992
0.485000	2.882671	0.761116
0.494999	2.353608	1.222200
0.544999	2.950657	0.910333
0.545000	4.021409	1.083526
0.550000	4.661013	1.513432
0.594999	2.943287	1.079192
0.644999	4.519343	0.960093
0.644999	3.207169	1.142547
0.694999	3.510172	1.042865
0.695000	4.715515	0.824331
0.739999	4.456355	0.981963
0.744999	5.167186	0.883718
0.790000	4.914292	0.858178
0.795000	6.052484	0.892982
0.839999	5.786104	0.735451
0.844999	6.346112	0.739106
0.890000	6.030839	0.689504
0.895000	7.073640	0.828031
0.929999	6.792243	0.681932
0.939999	7.043540	0.956674
0.944999	7.944983	0.887751
0.964999	7.527277	0.831530
0.995000	8.875243	1.418629
30.000000	51
0.050000	0.120542	0.867958
0.075000	0.416203	1.022854
0.100000	0.308146	1.017415
0.100001	1.582542	0.985853
0.150000	2.067106	1.107202
0.150000	0.949058	1.027031
0.165000	1.853564	0.470219
0.200000	2.141427	0.517036
0.200001	2.372706	0.652868
0.245000	2.046122	0.195127
0.250000	2.318199	0.295148
0.295000	2.059623	0.680491
0.300001	2.008433	0.702523
0.310000	2.819809	0.682736
0.345000	3.485400	1.167018
0.345001	2.154971	0.797106
0.395000	2.168715	0.795267
0.395001	3.382399	1.011345
0.445000	2.423269	1.018288
0.495000	2.483516	1.820872
0.545000	4.573521	1.740395
0.545000	3.156439	1.453951
0.595001	6.246729	2.918850
0.595003	2.854329	1.912696
0.645000	3.366664	4.273006
0.695000	4.055002	4.059867
0.745000	5.239922	3.821824
0.795000	13.213853	7.262161
0.795000	6.679399	3.972442
0.845001	8.613076	4.489259
0.875000	10.362107	3.645656
0.890000	11.751058	4.272231
0.895000	17.082444	5.279703
0.940000	13.172591	3.945910
0.945000	18.198499	3.637832
0.990000	19.406718	3.391235
0.990001	15.195113	3.652251
1.040000	17.277622	2.835144
1.040000	20.409608	2.674049
1.090001	19.397168	2.590256
1.135000	22.197837	2.468006
1.140000	21.230783	1.242818
1.190001	21.821192	1.140955
1.190001	22.666044	0.757001
1.240001	22.604593	0.688978
1.240004	22.163009	0.379453
1.290000	22.231855	0.316011
1.290000	22.701365	0.528263
1.340001	22.096228	0.279376
1.390000	22.064076	0.330030
1.415000	22.082971	0.357279
40.000000	75
0.050000	0.009146	0.985813
0.070000	0.308476	1.124619
0.100000	0.350817	1.027095
0.100000	1.655093	1.067742
0.150000	2.084513	1.171116
0.150001	1.021079	1.242668
0.200000	1.480722	1.153663
0.215000	2.708388	0.935608
0.250001	3.076545	1.108800
0.275000	3.304336	0.878955
0.300000	2.842863	0.491816
0.350000	2.474053	0.766385
0.350001	3.325190	0.666459
0.365000	3.735607	0.947561
0.395000	2.333577	1.196263
0.400000	4.070685	0.932205
0.430001	2.868245	0.969314
0.445000	3.854808	0.749809
0.450000	3.880964	0.443866
0.495001	3.942702	0.464033
0.500000	3.679255	0.618115
0.545000	4.155421	0.483883
0.550000	3.836357	1.162540
0.595000	5.057687	1.174188
0.600000	3.779045	2.139293
0.645000	6.381209	2.335648
0.645001	4.233150	3.962217
0.695000	8.103639	3.083905
0.725000	9.567326	3.438865
0.745000	10.960753	4.462786
0.745001	4.924365	4.585256
0.795000	12.157473	4.609527
0.795000	5.835986	6.028340
0.845000	7.136982	4.866765
0.845003	13.521678	4.807199
0.895000	15.334795	6.247871
0.895001	8.670064	6.459510
0.945000	10.338257	5.198408
0.945001	17.362704	5.253733
0.995000	18.754687	6.285236
0.995001	12.357936	6.166401
1.040001	20.462328	4.661002
1.045000	14.428356	5.718027
1.090000	21.745907	5.446171
1.095001	16.708878	5.078602
1.140001	23.260969	4.919282
1.145001	19.105929	4.339598
1.190000	24.545753	4.181211
1.195000	21.517221	3.171080
1.240000	26.005708	3.595029
1.240001	23.579975	3.039493
1.290000	25.748772	2.884412
1.290001	27.313475	2.227566
1.340000	28.651123	2.677203
1.390000	29.794922	2.288972
1.390001	29.244236	1.888903
1.440000	30.978131	1.551631
1.490000	32.223078	1.700517
1.490000	31.512488	1.393591
1.540000	32.648039	0.954689
1.590001	32.811031	0.783957
1.635000	33.168220	0.947354
1.640000	31.692648	1.280685
1.660001	33.311728	0.931029
1.685001	33.385833	1.136266
1.690000	31.801129	1.121781
1.735000	33.455859	1.326901
1.740001	31.865739	0.899016
1.790000	31.856653	0.654186
1.840000	31.808359	0.673442
1.885000	31.814116	0.034863
1.935000	31.801975	0.027943
1.985000	31.773885	0.027443
2.035001	31.782192	0.019252
2.085000	31.783903	0.011971
50.000000	81
0.049999	0.039294	0.317431
0.049999	0.014760	0.701701
0.099999	0.423089	0.541444
0.100000	0.432216	0.675667
0.149999	1.290665	0.778188
0.150000	1.054759	0.859754
0.199999	1.566202	0.709969
0.199999	1.910613	0.837999
0.225000	2.666835	0.981173
0.249999	1.832482	0.920249
0.250000	3.459817	1.122818
0.299999	2.403817	0.587544
0.300000	2.987187	0.581205
0.349999	2.719052	0.359339
0.349999	2.751406	0.265095
0.394999	2.939653	0.173256
0.399999	2.790010	0.391642
0.444999	3.206674	0.690840
0.449999	2.946822	0.848777
0.479999	3.622587	0.732564
0.494999	4.680063	1.100807
0.495000	3.824083	0.679683
0.544999	4.481784	0.548373
0.544999	4.226867	0.686239
0.594999	4.620400	0.672577
0.595000	3.767658	1.677289
0.644999	5.650664	1.284781
0.644999	4.962960	1.596213
0.694999	7.001436	2.122265
0.695000	4.664714	2.499329
0.715000	7.966959	2.402575
0.744999	4.953445	3.028612
0.745000	9.133537	2.969841
0.794999	9.792055	2.875037
0.795000	5.842673	5.051287
0.844999	10.822283	2.571725
0.870000	12.191902	3.273769
0.894999	13.637904	3.994189
0.894999	9.740941	5.197798
0.944999	15.065820	3.004250
0.994999	16.414901	3.442321
1.039999	17.916743	9.914323
1.045000	17.422221	9.717983
1.089999	20.123505	8.726169
1.090000	40.442759	20.051689
1.115000	22.174185	7.800854
1.139999	23.848873	7.171800
1.140001	21.652200	8.227062
1.189999	23.405317	2.476989
1.239999	27.246839	3.252705
1.240000	25.333364	3.104902
1.289999	27.086669	2.587008
1.339999	28.726722	2.131705
1.339999	30.058172	2.531084
1.389999	30.548454	1.853175
1.389999	31.130638	1.554456
1.430000	32.088285	1.448206
1.439999	32.082235	1.788475
1.489999	33.456027	1.472332
1.490000	33.905847	1.605369
1.539999	35.356521	2.119949
1.540000	33.620027	2.209594
1.544999	36.444681	2.119807
1.590000	37.872139	2.960939
1.590000	33.952738	2.656618
1.634999	38.206961	2.657639
1.639999	34.603694	2.738565
1.659999	35.416076	1.993903
1.684999	38.745056	2.558357
1.689999	36.363685	1.769331
1.734999	36.548974	2.129276
1.735000	39.249948	1.987124
1.739999	37.230802	2.208253
1.784999	40.196189	2.501602
1.785000	37.565026	2.440227
1.834999	41.111438	2.849457
1.834999	37.589214	2.764130
1.884999	41.208779	2.559059
1.885000	38.313792	2.264211
1.934999	41.196603	2.539502
1.934999	39.081828	1.787557
