20.000000	143
0.049999	0.010795	0.336545
0.100000	0.056115	0.767952
0.100000	0.395842	0.908505
0.110000	0.446081	0.875972
0.150000	1.501610	0.912171
0.200000	2.020029	1.047110
0.200000	1.263662	0.553154
0.249999	1.992155	0.702976
0.249999	1.231539	0.580486
0.300000	1.347292	0.478958
0.300000	0.897374	0.870747
0.305000	2.065464	0.818184
0.350000	0.876159	0.961788
0.350000	2.190307	0.804600
0.399999	2.169807	0.791782
0.400000	1.592292	1.031378
0.420000	2.524960	0.677626
0.450000	3.441428	1.090201
0.450000	2.535307	1.185444
0.469999	3.423319	0.821608
0.499999	4.099917	0.784215
0.500000	4.402030	0.894472
0.550000	4.442455	0.640406
0.550000	4.476696	0.576243
0.565000	4.911412	0.890691
0.595000	5.482656	0.850601
0.595000	5.278377	1.361348
0.645000	6.816833	1.770260
0.645000	5.167878	2.982945
0.650000	8.092886	2.072899
0.695000	9.401028	2.493924
0.745000	10.075237	2.705471
0.745000	6.666333	3.336891
0.769999	11.154872	2.651275
0.795000	11.707647	3.535691
0.795000	7.002446	3.721389
0.845000	11.643525	3.274445
0.845000	6.760076	3.927851
0.880000	11.692811	3.310145
0.894999	7.319298	3.855571
0.895000	11.180278	2.683102
0.945000	11.557831	2.184411
0.995000	11.583210	2.423172
0.995000	8.319985	2.833049
1.045000	11.417486	1.706901
1.045000	9.091114	1.893754
1.095000	11.261802	1.625030
1.095000	9.867278	1.172818
1.145000	11.087689	0.994607
1.145000	10.569764	0.530076
1.194999	11.016129	0.644335
1.195000	10.692653	0.388073
1.215000	10.089250	0.750941
1.240000	11.071262	0.529447
1.289999	11.039598	0.549025
1.290000	10.337995	0.533019
1.340000	10.891075	0.289044
1.340000	10.520241	0.333481
1.390000	10.861202	0.309448
1.439999	10.841649	0.297677
1.440000	10.435181	0.330070
1.489999	10.819001	0.330299
1.490000	10.331930	0.350942
1.540000	10.811681	0.377889
1.540000	10.301620	0.346777
1.565000	10.344990	0.260419
1.590000	10.728786	0.307013
1.590000	10.393340	0.166320
1.640000	10.538429	0.131348
1.690000	10.445695	0.172631
1.690000	10.530850	0.105876
1.740000	10.526131	0.102740
1.790000	10.717001	0.236313
1.790000	10.451059	0.233625
1.834999	10.405210	0.265980
1.835000	10.866783	0.381958
1.885000	10.715309	0.264044
1.885000	10.368824	0.266362
1.934999	10.423909	0.227557
1.935000	10.559050	0.130697
1.960000	10.499722	0.071080
1.985000	10.474879	0.044360
1.985000	10.444950	0.056212
2.035000	10.482544	0.024953
2.085000	10.451375	0.018707
2.085000	10.469232	0.023034
2.135000	10.453909	0.018781
2.135000	10.465836	0.018276
2.185000	10.426205	0.034347
2.205000	10.465966	0.080137
2.234999	10.457431	0.145455
2.235000	10.407956	0.122331
2.285000	10.283298	0.135109
