20.000000	47
0.049999	0.011565	0.256378
0.050000	0.026452	0.637445
0.075001	0.355221	0.500110
0.099999	0.292399	0.728573
0.100000	1.229076	0.756897
0.149999	0.861969	0.516676
0.150000	1.645025	0.747305
0.199999	1.023445	0.694259
0.200001	1.358460	0.572600
0.205001	2.161281	1.133910
0.250000	2.038505	1.147664
0.250003	0.710863	0.869263
0.299999	0.320080	1.123265
0.300001	0.742628	0.627116
0.315001	1.017888	0.590525
0.350000	0.959726	0.637506
0.395000	0.127900	0.558782
0.400000	0.217959	0.455582
0.445000	0.101430	0.353975
0.450000	0.075833	0.087139
0.495000	0.102475	0.155685
0.500000	0.087889	0.400966
0.545000	0.221221	0.349802
0.545001	0.444624	0.665403
0.580000	0.992909	0.722449
0.594999	0.410274	0.870121
0.595001	1.880080	1.205488
0.645000	0.454507	0.953043
0.645001	1.825898	1.083743
0.694999	0.585444	0.867134
0.695001	1.562568	0.838812
0.745000	0.580393	0.726889
0.745001	1.155333	0.597644
0.794999	0.646480	0.560392
0.795000	1.145460	0.720218
0.845000	0.124378	0.679157
0.845001	0.136432	0.625902
0.854999	0.450368	0.422590
0.895000	0.656392	0.341879
0.945000	0.974986	0.546862
0.945001	0.706968	0.334253
0.959999	0.693611	0.339305
0.995000	0.224358	0.416753
0.995000	0.161968	0.351216
1.039999	0.366214	0.196857
1.045001	0.263466	0.133785
1.095001	0.485290	0.236588
30.000000	64
0.049999	0.131922	0.245026
0.050000	0.004275	0.553927
0.094999	0.350869	0.540229
0.099999	0.472337	0.544499
0.145000	0.937997	0.562074
0.149999	1.316113	0.612033
0.194999	1.179696	0.460230
0.199999	1.448664	0.553618
0.225002	1.967801	0.784726
0.244999	1.185093	0.667444
0.250000	2.520714	1.414967
0.294999	0.759036	0.931275
0.299999	1.344329	0.738061
0.345000	0.450322	1.014473
0.349999	0.618992	0.438843
0.370000	0.907025	0.363171
0.394999	1.320281	0.694037
0.400000	0.538022	0.398664
0.445000	0.866543	0.393118
0.445000	0.512261	0.658096
0.494999	0.237424	0.847867
0.495000	1.167375	0.613202
0.545000	1.658889	0.825979
0.574999	1.168130	0.665657
0.595000	1.961119	0.560736
0.595000	2.088251	0.563068
0.644999	1.443964	0.623397
0.645000	2.463842	0.683652
0.675000	1.541479	0.821905
0.690000	2.167455	0.799525
0.695000	3.120902	1.262347
0.740000	1.628206	1.258835
0.745000	3.445135	1.546366
0.790000	1.279030	1.744746
0.795000	3.514575	1.720632
0.840000	1.297616	1.753503
0.845000	3.528562	1.747308
0.890000	1.443957	1.576548
0.895000	3.278273	1.509032
0.940000	1.560676	1.397765
0.945000	3.141079	1.372097
0.990000	1.449685	1.406598
0.995000	3.102150	1.378151
1.040000	1.398420	1.416146
1.045000	3.158773	1.402337
1.089999	1.263240	1.541981
1.089999	3.122808	1.212872
1.124999	1.681640	1.451953
1.140000	3.171187	1.127770
1.140000	2.562228	1.001964
1.155000	3.966561	1.495733
1.189999	4.046622	1.430685
1.190000	1.939737	1.461699
1.240000	2.748679	1.686705
1.289999	2.263002	1.424048
1.290000	0.171682	1.853205
1.334999	0.224642	2.065788
1.339999	2.605437	1.667517
1.384999	0.906318	1.701456
