20.000000	45
0.049999	0.080129	0.191585
0.050000	0.008566	0.513882
0.055001	0.367518	0.840607
0.100000	0.229796	1.189378
0.144999	0.943118	1.208912
0.150000	2.091286	1.190866
0.150002	2.332992	1.059471
0.194999	2.893822	0.989992
0.200000	2.318622	0.313754
0.244999	2.413782	0.317928
0.250000	2.148593	0.396259
0.280000	1.906385	0.732478
0.280000	2.594536	0.667675
0.294999	2.321787	0.603029
0.300000	3.351021	1.400253
0.344999	1.444324	1.097530
0.350000	2.596837	0.822613
0.394999	1.391073	1.220632
0.400000	1.854069	0.661874
0.404999	2.310748	0.792598
0.444999	2.997743	1.146349
0.450000	1.432222	1.553227
0.494999	3.489431	1.183528
0.500000	2.086293	1.652919
0.544999	3.964919	1.446231
0.545001	2.900885	1.788306
0.594999	5.081742	1.731203
0.595000	3.952042	1.795267
0.645000	6.245290	2.140549
0.645001	4.468410	2.917104
0.674999	7.333012	2.160436
0.695000	8.559029	2.345364
0.744999	9.192577	2.717778
0.745001	5.841784	2.915860
0.790000	9.835711	2.526361
0.795001	6.643199	2.476306
0.840000	9.527528	2.503903
0.845001	6.671394	2.628799
0.889999	9.980664	2.600525
0.895001	6.833960	2.577406
0.940000	10.180610	2.349178
0.945001	7.092863	2.883665
0.989999	10.211470	2.061263
1.040000	10.329067	1.623717
1.089999	10.521245	1.990536
30.000000	60
0.049999	0.013468	0.264711
0.050001	0.263725	0.171108
0.095001	0.088775	0.417937
0.100000	0.390187	0.351753
0.145000	0.174937	0.680367
0.149999	0.948313	0.611834
0.180001	0.758675	0.559457
0.195000	1.507939	0.679588
0.200000	1.446790	0.444776
0.245001	1.333615	0.451552
0.249999	1.800237	0.455691
0.294999	2.015561	0.884231
0.295001	0.925134	0.817358
0.344999	1.875428	1.193578
0.345000	0.388414	1.092603
0.395000	0.091095	1.072106
0.445000	0.383997	1.217198
0.494999	1.776718	1.447734
0.495001	0.129707	1.723430
0.544999	2.522901	1.877885
0.545000	0.164952	2.334745
0.594999	3.181567	2.292842
0.595000	0.447845	2.844438
0.624999	4.085061	2.706942
0.644999	5.280506	3.277844
0.645000	0.767045	3.061145
0.694999	5.539022	3.019504
0.695000	1.428474	3.083858
0.740001	2.004754	2.445214
0.744999	6.142507	3.061377
0.770001	2.956427	2.368633
0.790001	3.873623	2.653377
0.794999	7.249723	2.955768
0.840001	3.955153	3.309528
0.844999	8.494880	3.531899
0.890001	4.256661	4.154156
0.894999	9.713587	3.983363
0.940000	5.047771	4.564640
0.940000	11.048298	4.712318
0.990000	12.402257	5.000504
0.990001	5.849365	5.264098
1.040000	6.525088	6.438063
1.089999	15.467889	7.070853
1.090001	7.486410	6.821233
1.140000	17.124001	7.661494
1.140000	8.281287	7.484294
1.189999	18.365393	8.129215
1.190001	9.093218	7.415170
1.240000	18.443316	7.881077
1.240001	8.934434	6.756275
1.290000	18.650045	7.849430
1.290001	8.877259	6.928476
1.335001	9.250839	6.796204
1.340000	18.895154	7.722527
1.385000	9.587770	6.621679
1.390000	19.019117	7.523201
1.435000	10.077520	6.271003
1.440000	18.896038	7.850620
1.485000	10.345070	6.092034
1.520001	10.492658	4.858358
40.000000	75
0.050000	0.008331	0.289975
0.050000	0.017519	0.502719
0.100000	0.379605	0.560573
0.100001	0.346457	0.816005
0.150000	0.895878	0.716174
0.150000	1.396769	0.914633
0.199999	1.884813	0.907054
0.200000	1.609061	0.957174
0.220000	2.928888	0.993528
0.230000	2.317973	0.579441
0.250000	3.228584	0.946288
0.299999	2.399624	0.532041
0.300001	2.657433	0.619138
0.350000	2.324426	0.820907
0.350000	1.591956	1.288732
0.355000	3.396313	1.300321
0.399999	1.131185	1.724021
0.400000	3.634722	1.727750
0.445001	3.313955	1.671383
0.450000	0.945786	2.188126
0.485001	3.351825	1.762049
0.494999	0.808497	2.340861
0.495001	4.115411	2.544413
0.544999	0.962928	2.260440
0.545001	3.833983	2.142955
0.595000	1.420674	1.903286
0.595001	3.519531	1.559325
0.644999	1.795630	1.641657
0.645001	3.393991	1.324286
0.660001	4.268575	1.492938
0.694999	2.278031	1.691702
0.695000	4.824947	1.505516
0.744999	2.980184	1.294695
0.745001	4.457709	1.168843
0.794999	3.721550	0.911666
0.795000	4.310067	0.913883
0.805001	5.209037	0.951373
0.844999	4.066226	1.062241
0.845001	5.726665	1.026054
0.894999	4.688027	0.738758
0.895000	5.529839	0.737723
0.944999	5.317443	0.450351
0.945001	5.345983	0.525320
0.994999	6.074764	0.632446
0.995001	5.501312	0.859533
1.040000	6.141592	0.885829
1.044999	6.890248	0.855767
1.090001	6.807797	1.107612
1.094999	7.771447	0.976093
1.140000	7.565582	1.158915
1.140000	8.731448	1.396273
1.190000	8.396750	1.302143
1.190000	9.787229	1.495079
1.239999	10.850291	1.567981
1.240000	9.409811	1.923505
1.290000	11.825659	1.505185
1.290001	10.557724	1.660741
1.339999	12.845140	1.838867
