20.000000	52
0.049997	0.022509	0.211643
0.050000	0.058591	0.549089
0.099997	0.370665	0.463997
0.100001	0.131431	1.151766
0.149997	1.108351	0.918613
0.150000	0.877077	0.961681
0.199997	2.656235	1.674207
0.200000	0.993812	0.841864
0.249997	2.103465	1.026978
0.250000	1.309894	0.709861
0.299997	1.355451	0.581082
0.300000	0.655045	0.763379
0.349997	1.085800	0.396457
0.350000	0.477796	0.686127
0.399997	1.167100	0.461469
0.400000	0.577556	0.774318
0.449997	1.558614	0.684972
0.450000	0.985641	0.896116
0.465000	1.938648	0.753900
0.499997	1.800422	0.556691
0.500000	2.634364	0.888289
0.544997	1.981585	0.335757
0.545000	2.424684	0.429845
0.594998	2.028979	0.299642
0.595000	2.112078	0.180440
0.644997	1.951090	0.259089
0.645000	2.049458	0.138415
0.694997	1.902660	0.301921
0.695000	2.317788	0.405167
0.744998	1.963523	0.465809
0.745000	2.453250	0.613345
0.794997	1.637855	0.732197
0.795000	2.868720	0.962478
0.844997	1.526785	0.783467
0.845000	2.313184	0.521927
0.894997	1.898279	0.601874
0.895000	2.031787	0.416353
0.944997	2.314226	0.275710
0.945000	2.753131	0.625560
0.969997	2.328358	0.498195
0.994997	2.211876	0.899137
0.995000	3.409499	1.031236
1.044997	2.132986	1.115374
1.045000	3.970616	1.470635
1.094997	2.225284	1.131748
1.095000	3.683817	1.260837
1.139997	2.220395	1.063718
1.140001	3.274432	0.842917
1.189998	2.066906	0.938418
1.190001	2.890856	0.689634
1.230001	2.746692	0.625293
1.239997	1.850833	0.802267
30.000000	63
0.050000	0.015677	0.253045
0.050000	0.001164	0.578697
0.100000	0.166051	0.541641
0.100000	0.427103	0.468361
0.150000	1.064525	0.634175
0.150001	0.902033	0.456117
0.200000	0.942332	0.390776
0.250000	0.898889	0.425632
0.250001	1.575080	0.835918
0.300001	0.460710	0.806723
0.300001	1.537959	0.881166
0.345000	0.294938	1.026737
0.350000	1.485936	0.933932
0.395003	0.296724	1.054309
0.400000	1.596979	1.004887
0.445001	0.330707	1.115783
0.450000	1.718943	1.020762
0.495000	0.576115	1.022085
0.500000	1.925467	0.999432
0.545000	0.750314	0.970807
0.545000	1.993297	0.806572
0.575000	1.477209	0.751841
0.595000	1.860199	0.635894
0.595001	2.240840	0.427304
0.610000	2.767990	0.802870
0.645000	2.107091	0.331432
0.695000	2.343117	0.351666
0.695000	2.073576	0.325508
0.745000	1.812781	0.299541
0.745001	1.967057	0.219476
0.795000	2.093216	0.221571
0.795001	1.816362	0.422593
0.845000	2.238764	0.329453
0.895000	2.412250	0.330343
0.895001	2.478655	0.392141
0.940001	2.777426	0.323966
0.945000	2.585550	0.390988
0.990000	3.045545	0.374329
0.995001	2.686620	0.685685
1.025001	3.371133	0.557126
1.040000	3.077959	0.529127
1.045000	4.119097	0.921489
1.090001	3.212306	0.442740
1.095000	3.659063	0.500944
1.140000	3.514500	0.525796
1.140000	3.352490	0.527296
1.190000	2.857889	0.503485
1.190000	2.663839	0.490956
1.240000	2.452773	0.705287
1.240001	2.897358	0.498487
1.290000	2.997945	0.535137
1.340000	3.665848	0.649356
1.390001	3.695165	0.477539
1.390001	3.603800	0.348870
1.440000	3.535270	0.243490
1.440000	3.235951	0.275728
1.490000	3.144459	0.265463
1.540000	3.278199	0.243408
1.585000	3.134867	0.170952
1.635000	2.963496	0.168895
1.670001	2.890713	0.208571
1.685000	2.899253	0.123830
1.735000	2.939523	0.039067
40.000000	81
0.049999	0.011977	0.568667
0.085000	0.082633	0.672963
0.100000	0.414773	0.611240
0.149999	0.908029	0.584427
0.150000	1.090070	0.538654
0.199999	1.361443	0.538254
0.200001	1.196329	0.422413
0.249999	0.700374	0.433988
0.250000	1.047408	0.441870
0.300000	0.371237	0.513312
0.349999	0.442570	0.375248
0.350001	0.719950	0.300386
0.399999	0.827230	0.330332
0.400000	0.869868	0.529232
0.445000	1.168991	0.470587
0.450000	1.237957	0.764097
0.480000	1.987312	0.736436
0.494999	1.665374	0.628918
0.495001	2.803175	0.980995
0.544999	2.057219	0.385031
0.545001	2.291771	0.395782
0.595000	2.064262	0.432767
0.595000	2.402978	0.533215
0.644999	2.700199	0.803295
0.645000	1.981930	1.128065
0.670000	3.495518	1.186695
0.694999	4.136751	1.606390
0.695001	2.013894	1.474791
0.745000	2.181760	1.347873
0.745001	3.946194	1.225213
0.794999	3.621793	1.046309
0.795000	2.552593	1.057066
0.844999	3.670157	0.647285
0.845000	2.810138	0.965229
0.894999	4.024403	0.933220
0.895000	3.103360	0.790241
0.945000	4.411649	0.982532
0.945001	3.345465	0.936168
0.970000	3.952532	0.657554
0.994999	4.546772	0.559306
0.995001	4.683551	0.642368
1.044999	4.589978	0.379490
1.045000	4.342214	0.745527
1.090000	4.767073	0.546292
1.119999	5.185264	0.713883
1.140000	5.833481	1.164319
1.189999	5.276640	0.800670
1.190000	4.006596	1.199506
1.239999	4.993855	0.725214
1.240000	4.021500	0.946311
1.289999	5.154725	0.772346
1.290000	4.342216	0.745593
1.339999	5.231829	0.677828
1.340001	4.621136	0.654461
1.389999	5.472961	0.629374
1.390000	4.980106	0.391430
1.440000	5.611081	0.618507
1.440001	5.244165	0.259521
1.484999	5.107846	0.462708
1.489999	4.896772	0.502678
1.490000	5.334392	0.741858
1.539999	4.158863	0.743375
1.540001	4.573321	0.478117
1.590000	4.290339	0.627352
1.614999	4.706247	0.448095
1.640000	5.220007	0.604876
1.640001	4.660142	0.732506
1.685000	5.375861	0.474635
1.689999	5.777751	0.547914
1.734999	5.663015	0.439250
1.735001	5.726244	0.217268
