20.000000	41
0.049999	0.001901	0.291105
0.050000	0.031000	0.658869
0.095001	0.330643	0.545253
0.099999	0.383094	0.901538
0.120000	1.264627	0.839827
0.145000	0.973737	0.778331
0.149999	2.248204	1.077740
0.195001	1.357142	0.562906
0.199999	1.981945	0.613949
0.224999	2.063976	0.672204
0.245000	1.108874	0.682630
0.249999	2.103862	0.808396
0.295000	0.942792	0.685032
0.300000	1.314320	0.410074
0.344999	1.132725	0.418161
0.345001	1.036525	0.329457
0.395000	1.005772	0.525113
0.395001	1.240531	0.620224
0.444999	1.753098	0.662799
0.445000	1.969403	0.644875
0.494999	2.426168	0.623377
0.495001	2.648254	0.507263
0.545000	2.534279	0.397081
0.594999	2.876933	0.367545
0.595001	3.057092	0.634798
0.644999	2.994208	0.635258
0.645000	3.502577	0.571174
0.690000	4.377116	1.061003
0.695000	3.139813	1.231299
0.709999	3.963768	1.235536
0.740000	5.172647	1.223146
0.744999	4.752746	1.395301
0.790000	6.415903	1.824564
0.795000	4.158827	2.231641
0.840001	7.024749	2.005333
0.845000	4.370330	2.210622
0.890000	8.050886	2.631650
0.894999	5.513768	2.157266
0.939999	6.156976	1.923081
0.940000	9.385812	2.848884
0.990000	7.091379	1.695719
30.000000	220
0.049997	0.004716	0.336606
0.049999	0.081727	0.739510
0.089999	0.472186	0.576101
0.099997	0.344498	0.856578
0.099999	1.481749	0.888088
0.144998	0.975130	0.664187
0.149999	1.928960	0.830306
0.194997	1.427680	0.311031
0.199999	1.765676	0.488253
0.244998	1.440905	0.272500
0.249999	1.343892	0.265576
0.294997	1.148338	0.335979
0.300000	1.359170	0.238481
0.344997	0.907572	0.494768
0.349999	1.412779	0.315677
0.394997	1.070968	0.588789
0.399999	1.764635	0.552463
0.444997	1.241787	0.675518
0.449999	2.229884	0.686752
0.494998	1.720672	0.573969
0.499999	2.337460	0.563435
0.544997	2.381629	0.357911
0.545000	2.538469	0.682789
0.594998	2.856978	0.767249
0.594999	2.618709	0.844779
0.604997	3.936870	1.021241
0.644997	4.165328	1.107576
0.645000	2.800133	0.950696
0.694997	3.704504	0.615436
0.695000	3.103149	0.871015
0.719997	3.950957	0.696332
0.739997	4.579695	0.945975
0.744999	3.370291	0.790568
0.789997	4.220900	0.425933
0.795000	3.919118	0.617022
0.839997	4.294435	0.776462
0.845000	4.479535	0.730991
0.864997	4.919479	0.785585
0.889997	5.775010	1.016989
0.894999	5.438213	0.920584
0.939997	5.976310	1.388264
0.944999	6.978901	1.225206
0.989997	6.496514	1.387174
0.995000	8.949675	2.100189
1.004997	7.227647	2.033170
1.039997	8.332171	2.470915
1.045000	11.041377	2.734801
1.089997	9.567812	2.819224
1.094999	13.106580	2.869895
1.135000	14.531193	3.237428
1.139998	10.732093	3.174256
1.140000	14.578700	2.372073
1.189998	11.431723	3.243908
1.189999	15.604735	3.195202
1.239997	12.162424	3.283161
1.239999	16.450690	3.251030
1.289997	13.058888	3.233951
1.289999	17.383552	3.354285
1.339997	13.853437	3.181956
1.339999	18.021476	3.190686
1.384998	14.589706	3.134861
1.389999	18.648816	3.036910
1.434998	15.470893	2.884288
1.439999	19.235838	2.815841
1.484997	16.406592	2.578766
1.490000	19.652186	2.435062
1.534998	17.422044	2.147587
1.539999	20.204939	2.147975
1.584998	18.200409	1.902805
1.589999	20.588730	1.759015
1.634998	19.185203	1.471273
1.640000	21.084584	1.520572
1.684997	19.903334	1.194313
1.690000	21.395391	1.154555
1.734997	20.627531	0.891488
1.739999	21.754486	0.938727
1.784998	21.127715	0.742586
1.785000	22.015092	0.708745
1.834997	21.727080	0.406560
1.835000	22.330729	0.615776
1.839997	21.790017	0.495850
1.884997	22.151874	0.401005
1.884999	22.529368	0.368485
1.934998	22.461305	0.409066
1.934999	22.770905	0.322093
1.979997	22.681401	0.349548
1.985000	23.016918	0.324409
2.029997	22.899503	0.371753
2.034999	23.383823	0.443924
2.079998	23.052139	0.432132
2.084999	23.601961	0.508812
2.129997	22.981043	0.648152
2.134999	23.875862	0.663764
2.179997	23.102517	0.785547
2.185000	24.054505	0.786381
2.229998	23.198158	0.692475
2.234999	24.489892	1.071975
2.244998	23.219662	0.856596
2.279997	23.277726	1.054162
2.284999	24.660201	1.127642
2.329997	23.334152	1.166215
2.335000	25.087167	1.404626
2.379997	23.366615	1.145883
2.380000	25.153913	1.418221
2.429999	23.556264	1.020615
2.479997	23.481397	1.010253
2.479999	24.697966	0.939289
2.529997	23.649680	0.781060
