0.049999	0.013309
0.050000	0.010529
0.075000	0.311330
0.099999	0.279123
0.100001	1.056896
0.150000	1.612908
0.150000	0.935642
0.175000	1.712784
0.195000	2.372556
0.195001	1.691610
0.245000	2.446034
0.245001	1.474321
0.295000	2.014146
0.295001	1.412566
0.344999	1.393678
0.345001	1.384837
0.395000	1.352935
0.444999	1.943221
0.445001	1.963930
0.495000	2.861122
0.495000	2.846462
0.544999	3.604664
0.545001	3.576496
0.595000	4.399345
0.595001	4.252629
0.645000	5.714213
0.645001	5.270325
0.695000	6.494582
0.695001	6.169092
0.745000	7.258910
0.745001	7.078851
0.795000	8.107984
0.795001	8.037074
0.820000	9.153784
0.825001	9.111835
0.839999	10.157319
0.840001	10.379191
0.889999	10.459331
0.890000	10.870502
0.925001	11.706344
0.939999	10.634763
0.940000	12.900713
0.989999	11.556975
0.990000	13.862350
1.040000	13.485773
1.060000	15.880421
1.089999	14.816318
1.090000	17.435272
1.140000	18.325916
1.140000	16.451434
1.154999	17.901012
1.189999	19.079990
1.190001	19.544044
1.240000	20.848709
1.240000	19.622920
1.289999	20.202136
1.290001	22.368888
1.305000	20.430331
1.339999	20.706949
1.340000	23.617535
1.389999	21.184034
1.390000	24.540501
1.419999	21.446871
1.435000	21.495502
1.435001	25.500870
1.445001	26.374894
1.484999	21.660729
1.485001	26.171777
1.514999	21.776547
1.535000	21.867512
1.545001	26.262210
1.585000	21.769283
1.585001	26.321717
1.635000	21.640033
1.635001	26.431868
1.685000	21.541070
1.685001	26.377953
1.735000	21.726863
1.735001	26.331432
1.785000	21.935243
1.785001	26.273781
1.834999	22.081766
1.835001	26.210242
1.885000	22.093192
1.885001	26.116725
1.935000	22.153096
1.935001	26.150563
1.985000	22.241371
1.985001	26.053795
1.995001	26.064792
2.035000	22.349406
2.069999	22.490039
2.080000	26.030634
2.080000	22.863377
2.130000	22.605204
2.179999	22.405579
2.180000	25.971606
2.205001	26.187080
2.225000	22.457713
2.229999	23.208349
2.230000	26.464500
2.279999	23.038837
2.280000	26.301880
2.329999	22.966179
2.330001	26.116530
2.379999	23.113112
2.380000	25.578593
2.429999	23.492356
2.430001	25.488130
2.479999	23.789295
2.480000	25.791407
2.530000	24.342925
2.579999	24.846374
2.630000	25.154893
2.675000	25.373477
2.725000	25.524003
2.775000	25.679450
2.825000	25.612027
2.875000	25.653576
2.895000	25.617892
2.925000	25.529358
2.974999	25.423491
3.025000	25.315883
3.074999	25.256156
3.125000	24.946261
3.150000	24.697163
3.175000	24.596091
3.225000	24.420352
3.275000	24.427740
3.319999	24.565200
3.369999	24.655681
3.420000	24.895542
3.469999	25.044940
3.520000	25.038692
3.569999	24.965246
3.619999	24.938173
3.669999	24.944572
3.719999	25.036188
3.759999	24.554314
3.769999	24.493595
3.819999	24.468412
3.870000	25.056883
3.915000	25.736508
3.965000	25.971108
4.014999	26.031097
4.065000	25.844869
4.114999	25.753212
4.165000	25.732453
4.215000	25.734476
4.265000	25.943634
4.315000	26.108026
4.365000	26.023667
4.415000	25.944055
4.465000	25.974017
4.515000	26.007131
4.559999	25.915589
