0.044999	0.243830
0.050000	0.070818
0.094999	0.660882
0.100000	0.159618
0.145000	1.601285
0.149999	0.660187
0.170000	1.570930
0.194999	2.321715
0.200000	2.213160
0.209999	3.112150
0.245000	3.891878
0.249999	2.027560
0.264999	2.521048
0.294999	3.022827
0.295000	3.531305
0.344999	3.184948
0.394999	2.953221
0.394999	1.978877
0.420000	2.135455
0.444999	2.877024
0.494999	2.973915
0.544999	3.359702
0.545000	2.778138
0.594999	3.711304
0.595000	3.201683
0.640000	4.549486
0.644999	3.515684
0.690000	5.373386
0.695000	4.320055
0.724999	6.362202
0.740000	7.553745
0.745000	5.392225
0.790000	8.003420
0.794999	6.466947
0.814999	7.738878
0.840000	8.873135
0.844999	8.801588
0.890000	9.677493
0.890000	10.315433
0.940000	12.033595
0.940000	10.336429
0.989999	13.904983
0.990000	11.124658
1.039999	12.400934
1.040000	15.629094
1.080000	17.311318
1.089999	18.750817
1.090000	13.585340
1.140000	14.915421
1.140000	19.878454
1.189999	16.129505
1.190000	21.071526
1.240000	21.863546
1.240000	16.829793
1.284999	22.087809
1.289999	17.145741
1.294999	22.193172
1.334999	22.278107
1.340000	17.577694
1.390000	17.838120
1.440000	17.976200
1.490000	18.096644
