20.000000	48
0.050000	0.013296	0.855983
0.050001	0.156358	1.371168
0.100000	0.570997	1.144286
0.140001	1.379540	1.205279
0.150001	2.571278	1.429298
0.160000	1.758065	1.126574
0.195000	3.150451	0.990569
0.200001	2.657294	0.572088
0.245000	3.387156	0.881516
0.250000	2.728761	0.482380
0.295003	3.262843	0.731634
0.300000	2.401853	0.804768
0.345001	3.351351	0.926112
0.350001	1.922991	1.148261
0.395000	3.369354	1.125932
0.400000	2.006521	1.075466
0.445000	3.244864	1.121152
0.450000	1.724612	1.353852
0.495001	3.292575	1.076089
0.500000	1.854861	1.232608
0.545000	3.575610	1.165490
0.550000	2.464351	1.180473
0.580000	3.184290	1.039149
0.595000	4.118642	0.839916
0.595001	4.141783	0.825148
0.645000	4.684406	0.771892
0.645001	4.031724	0.793198
0.690001	4.359850	0.897505
0.695000	5.107125	0.740549
0.695001	5.468791	0.959746
0.745001	6.028492	0.943774
0.745001	5.753001	0.991586
0.790001	6.775284	0.893706
0.795001	6.902627	0.837392
0.840001	7.473157	0.823612
0.845001	7.764900	0.592323
0.865000	7.920646	0.557571
0.875001	7.358285	0.499842
0.890001	7.436995	0.657575
0.895000	8.153622	0.550796
0.940001	7.962864	0.569962
0.945001	8.643936	0.618005
0.965001	8.739345	0.431200
0.990001	8.414437	0.546380
0.995000	8.906300	0.489545
1.040000	8.903857	0.523985
1.090001	9.387870	0.635617
1.140000	9.837628	0.804484
30.000000	62
0.044999	0.243830	0.265177
0.050000	0.070818	0.825882
0.094999	0.660882	0.575801
0.100000	0.159618	0.874359
0.145000	1.601285	1.057567
0.149999	0.660187	1.090725
0.170000	1.570930	1.014369
0.194999	2.321715	1.075899
0.200000	2.213160	1.040568
0.209999	3.112150	0.995158
0.245000	3.891878	1.414307
0.249999	2.027560	1.167747
0.264999	2.521048	0.835192
0.294999	3.022827	0.617423
0.295000	3.531305	1.033167
0.344999	3.184948	0.729926
0.394999	2.953221	0.579744
0.394999	1.978877	1.051608
0.420000	2.135455	0.870480
0.444999	2.877024	0.518739
0.494999	2.973915	0.636842
0.544999	3.359702	0.628146
0.545000	2.778138	0.873135
0.594999	3.711304	0.650474
0.595000	3.201683	1.087469
0.640000	4.549486	1.114824
0.644999	3.515684	1.494788
0.690000	5.373386	1.616962
0.695000	4.320055	1.712008
0.724999	6.362202	1.746664
0.740000	7.553745	1.944479
0.745000	5.392225	1.836787
0.790000	8.003420	1.466361
0.794999	6.466947	1.710507
0.814999	7.738878	1.492687
0.840000	8.873135	1.326965
0.844999	8.801588	1.829837
0.890000	9.677493	1.388333
0.890000	10.315433	1.853659
0.940000	12.033595	2.087973
0.940000	10.336429	1.867845
0.989999	13.904983	2.648474
0.990000	11.124658	3.400276
1.039999	12.400934	3.719479
1.040000	15.629094	2.899295
