20.000000	52
0.050000	0.010261	0.242218
0.050000	0.003921	0.748042
0.059999	0.294390	0.622108
0.100000	0.318870	0.805429
0.100000	1.437331	0.932498
0.149999	0.974887	0.685375
0.150000	1.738712	0.808352
0.190000	1.985691	0.722266
0.200000	1.300454	0.761185
0.200000	2.727307	1.321666
0.249999	1.133021	0.858035
0.249999	2.103485	0.875242
0.300000	0.730642	1.152887
0.300000	1.262667	0.520076
0.304999	1.933744	0.653621
0.334999	1.190108	0.533802
0.349999	1.663210	0.396534
0.349999	2.036345	0.764742
0.394999	1.171234	0.453297
0.400000	1.339612	0.473501
0.444999	0.849226	0.563353
0.444999	0.839551	0.293495
0.495000	0.853632	0.293249
0.495000	0.461071	0.441303
0.544999	0.954542	0.288891
0.544999	0.514088	0.468510
0.594999	1.149656	0.407302
0.594999	0.912622	0.425995
0.644999	1.179019	0.395771
0.644999	1.000806	0.691346
0.670000	1.803304	0.693443
0.694999	1.245010	0.655730
0.694999	2.450780	1.101105
0.744999	1.231278	0.674456
0.745000	2.111117	1.027506
0.794999	1.148277	0.877119
0.795000	1.597002	0.992892
0.844999	0.239326	1.086218
0.844999	0.169496	1.006467
0.894999	0.399286	0.766896
0.894999	1.175104	0.798774
0.944999	1.588349	1.159071
0.945000	0.409547	0.666636
0.950000	0.411840	0.681565
0.990000	0.288677	0.672725
0.994999	1.231767	0.952409
1.040000	0.047167	0.563516
1.040000	0.509317	0.432425
1.090000	0.100601	0.559028
1.090000	0.354210	0.266429
1.105000	0.126378	0.363858
1.140000	0.701145	0.520056
30.000000	58
0.050000	0.400246	0.343291
0.050000	0.020995	0.432492
0.100000	0.760219	0.554923
0.150000	0.117164	0.906738
0.199999	0.241596	0.837369
0.200000	1.185869	0.965846
0.220000	1.926176	1.230714
0.250000	0.621780	1.350555
0.250000	2.772042	1.240203
0.254999	2.038533	0.766073
0.294999	2.087728	0.842249
0.300000	2.166043	0.679391
0.345000	1.066586	0.859183
0.350000	1.321095	0.728465
0.374999	1.489977	0.785921
0.394999	0.072142	1.225831
0.400000	1.799770	1.049896
0.445000	0.523042	0.746127
0.450000	1.198600	0.705732
0.495000	0.654148	0.533253
0.499999	0.836658	0.374523
0.544999	0.509960	0.744346
0.544999	0.815352	0.677183
0.594999	0.149816	1.316970
0.610000	2.090970	1.424450
0.644999	0.065940	1.571760
0.645000	2.513489	1.963697
0.694999	2.105169	1.419185
0.695000	0.130973	1.441419
0.744999	0.160287	1.533031
0.744999	1.823874	1.194522
0.794999	0.276890	1.048214
0.795000	1.574148	0.820827
0.810000	1.196805	0.523591
0.844999	1.555699	0.652779
0.890000	1.179722	0.338364
0.894999	1.562788	0.554006
0.940000	0.748968	0.651378
0.944999	1.419366	0.457790
0.990000	0.625809	0.834188
0.995000	1.512179	0.530319
1.020000	1.116631	0.491038
1.040000	1.900888	0.670729
1.045000	1.568036	0.287667
1.090000	1.489284	0.344273
1.094999	1.736339	0.363718
1.140000	1.188157	0.596005
1.140000	1.984198	0.945345
1.190000	1.174761	0.564607
1.240000	0.207348	1.149005
1.290000	1.203410	0.641180
1.340000	1.102345	0.525501
1.340000	1.243227	0.616005
1.390000	0.280218	1.003886
1.390000	1.482726	0.629991
1.434999	1.687694	0.803260
1.439999	0.685371	0.847261
1.440000	1.718245	0.611891
40.000000	86
0.045000	0.001434	0.795148
0.050000	0.049140	0.670589
0.080000	0.327882	0.839385
0.094999	1.338572	1.002120
0.100000	0.286094	1.031855
0.144999	1.849502	1.002036
0.150000	0.908870	0.929872
0.195000	1.832268	0.806491
0.200000	1.504901	0.757880
0.204999	2.497194	0.856691
0.225000	2.163419	0.536225
0.244999	2.707742	0.624763
0.250000	3.043307	0.650515
0.294999	2.167934	0.530542
0.300000	2.319763	0.548161
0.304999	2.789968	0.700984
0.344999	2.638234	0.987887
0.349999	1.434736	1.032799
0.394999	2.144684	1.064065
0.400000	0.684292	1.312241
0.444999	0.310231	1.354283
0.445000	1.782157	0.892900
0.470000	2.256811	1.357982
0.470000	0.838535	0.980587
0.494999	1.376441	0.904249
0.544999	0.918586	1.174405
0.574999	2.352640	1.180737
0.594999	2.962127	1.694927
0.594999	0.729081	1.498036
0.640000	2.588082	1.233931
0.645000	0.715279	1.419461
0.690000	2.262137	1.026444
0.694999	1.220360	1.025817
0.724999	1.656260	0.715808
0.740000	2.403112	0.598084
0.744999	2.450738	0.629731
0.790000	2.321664	0.424730
0.794999	2.002169	0.382553
0.839999	2.331593	0.499905
0.844999	1.604627	0.632175
0.890000	2.386194	0.652702
0.894999	1.412268	0.798772
0.940000	2.345817	0.750021
0.944999	1.467142	0.783315
0.990000	2.471985	0.887507
0.995000	1.266607	0.830414
1.039999	2.473042	0.905266
1.040000	1.411583	0.749262
1.090000	1.323017	0.837509
1.139999	2.451557	0.793868
1.140000	1.494097	0.785174
1.190000	2.576838	0.830121
1.190000	1.749186	0.719051
1.240000	2.722424	0.753431
1.240000	1.759334	0.913833
1.250000	2.703915	0.566387
1.284999	2.752305	0.431624
1.290000	2.998834	0.576157
1.334999	2.881015	0.338977
1.340000	2.525973	0.313375
1.384999	2.733983	0.348310
1.389999	2.188233	0.484239
1.435000	2.702061	0.415319
1.440000	2.191741	0.374214
1.484999	2.689267	0.480819
1.489999	2.010464	0.471105
1.534999	2.118555	0.303120
1.535000	2.370036	0.543234
1.540000	2.478145	0.610817
1.585000	1.992102	0.904723
1.590000	1.220403	1.086873
1.634999	2.231739	1.223449
1.639999	0.026616	1.843903
1.684999	2.288457	1.526245
1.685000	0.507141	1.447925
1.734999	2.240712	1.545104
