0.025000	0.027261
0.050000	0.623832
0.100000	1.049934
0.100000	1.007674
0.120000	1.906737
0.124999	0.368996
0.150000	0.498025
0.150000	2.747733
0.200000	0.511676
0.224999	3.351931
0.250000	0.135460
0.294999	0.279741
0.299999	1.002902
0.300000	3.670592
0.324999	3.966331
0.349999	4.511341
0.350000	0.064208
0.394999	0.318565
0.400000	4.164425
0.444999	0.512786
0.449999	3.859246
0.480000	0.042872
0.494999	0.798264
0.495003	3.830468
0.520000	0.729846
0.544999	0.993890
0.594999	4.332093
0.594999	0.591386
0.634999	0.508633
0.644999	1.126442
0.644999	4.496653
0.694999	0.766627
0.694999	4.634571
0.744999	0.412732
0.794999	0.243517
0.795000	4.855478
0.845000	0.108108
0.845000	4.854835
0.894999	0.176708
0.894999	5.057168
0.944999	0.135272
0.944999	5.194407
0.994999	0.140355
1.040000	0.265648
1.044999	5.376505
1.090000	0.307970
1.094999	5.430689
1.140000	0.357326
1.190000	4.440276
1.190000	0.641548
1.240000	1.619339
1.240000	3.967223
1.280000	3.853533
1.290000	2.009930
1.290000	3.874500
1.339999	1.995833
1.390000	1.621845
1.439999	1.379398
1.464999	1.376689
1.490000	1.377865
